mode,time_bin_s,ue,alloc_rbg,total_alloc_rbg,share_pct,share_pct_smooth
MR,27.25,2,54080,220480,24.528301886792452,24.528301886792452
MR,27.25,3,56160,220480,25.471698113207548,25.471698113207548
MR,27.25,4,56160,220480,25.471698113207548,25.471698113207548
MR,27.25,5,0,220480,0.0,0.0
MR,27.25,6,0,220480,0.0,0.0
MR,27.25,7,0,220480,0.0,0.0
MR,27.25,8,0,220480,0.0,0.0
MR,27.25,9,0,220480,0.0,0.0
MR,27.35,1,54418,221858,24.528301886792452,24.528301886792452
MR,27.35,2,54418,221858,24.528301886792452,24.528301886792452
MR,27.35,3,56511,221858,25.471698113207548,25.471698113207548
MR,27.35,4,56511,221858,25.471698113207548,25.471698113207548
MR,27.35,5,0,221858,0.0,0.0
MR,27.35,6,0,221858,0.0,0.0
MR,27.35,7,0,221858,0.0,0.0
MR,27.35,8,0,221858,0.0,0.0
MR,27.35,9,0,221858,0.0,0.0
MR,27.450000000000003,1,53742,219102,24.528301886792452,24.528301886792452
MR,27.450000000000003,2,53742,219102,24.528301886792452,24.528301886792452
MR,27.450000000000003,3,55809,219102,25.471698113207548,25.471698113207548
MR,27.450000000000003,4,55809,219102,25.471698113207548,25.471698113207548
MR,27.450000000000003,5,0,219102,0.0,0.0
MR,27.450000000000003,6,0,219102,0.0,0.0
MR,27.450000000000003,7,0,219102,0.0,0.0
MR,27.450000000000003,8,0,219102,0.0,0.0
MR,27.450000000000003,9,0,219102,0.0,0.0
MR,27.55,1,54080,220480,24.528301886792452,24.528301886792452
MR,27.55,2,54080,220480,24.528301886792452,24.528301886792452
MR,27.55,3,56160,220480,25.471698113207548,25.471698113207548
MR,27.55,4,56160,220480,25.471698113207548,25.471698113207548
MR,27.55,5,0,220480,0.0,0.0
MR,27.55,6,0,220480,0.0,0.0
MR,27.55,7,0,220480,0.0,0.0
MR,27.55,8,0,220480,0.0,0.0
MR,27.55,9,0,220480,0.0,0.0
MR,27.650000000000002,1,54080,220480,24.528301886792452,24.528301886792452
MR,27.650000000000002,2,54080,220480,24.528301886792452,24.528301886792452
MR,27.650000000000002,3,56160,220480,25.471698113207548,25.471698113207548
MR,27.650000000000002,4,56160,220480,25.471698113207548,25.471698113207548
MR,27.650000000000002,5,0,220480,0.0,0.0
MR,27.650000000000002,6,0,220480,0.0,0.0
MR,27.650000000000002,7,0,220480,0.0,0.0
MR,27.650000000000002,8,0,220480,0.0,0.0
MR,27.650000000000002,9,0,220480,0.0,0.0
MR,27.75,1,54080,220480,24.528301886792452,24.528301886792452
MR,27.75,2,54080,220480,24.528301886792452,24.528301886792452
MR,27.75,3,56160,220480,25.471698113207548,25.471698113207548
MR,27.75,4,56160,220480,25.471698113207548,25.471698113207548
MR,27.75,5,0,220480,0.0,0.0
MR,27.75,6,0,220480,0.0,0.0
MR,27.75,7,0,220480,0.0,0.0
MR,27.75,8,0,220480,0.0,0.0
MR,27.75,9,0,220480,0.0,0.0
MR,27.85,1,54418,221858,24.528301886792452,24.528301886792452
MR,27.85,2,54418,221858,24.528301886792452,24.528301886792452
MR,27.85,3,56511,221858,25.471698113207548,25.471698113207548
MR,27.85,4,56511,221858,25.471698113207548,25.471698113207548
MR,27.85,5,0,221858,0.0,0.0
MR,27.85,6,0,221858,0.0,0.0
MR,27.85,7,0,221858,0.0,0.0
MR,27.85,8,0,221858,0.0,0.0
MR,27.85,9,0,221858,0.0,0.0
MR,27.950000000000003,1,53742,219102,24.528301886792452,24.528301886792452
MR,27.950000000000003,2,53742,219102,24.528301886792452,24.528301886792452
MR,27.950000000000003,3,55809,219102,25.471698113207548,25.471698113207548
MR,27.950000000000003,4,55809,219102,25.471698113207548,25.471698113207548
MR,27.950000000000003,5,0,219102,0.0,0.0
MR,27.950000000000003,6,0,219102,0.0,0.0
MR,27.950000000000003,7,0,219102,0.0,0.0
MR,27.950000000000003,8,0,219102,0.0,0.0
MR,27.950000000000003,9,0,219102,0.0,0.0
MR,28.05,1,54080,220480,24.528301886792452,24.528301886792452
MR,28.05,2,54080,220480,24.528301886792452,24.528301886792452
MR,28.05,3,56160,220480,25.471698113207548,25.471698113207548
MR,28.05,4,56160,220480,25.471698113207548,25.471698113207548
MR,28.05,5,0,220480,0.0,0.0
MR,28.05,6,0,220480,0.0,0.0
MR,28.05,7,0,220480,0.0,0.0
MR,28.05,8,0,220480,0.0,0.0
MR,28.05,9,0,220480,0.0,0.0
MR,28.150000000000002,1,54080,220480,24.528301886792452,24.528301886792452
MR,28.150000000000002,2,54080,220480,24.528301886792452,24.528301886792452
MR,28.150000000000002,3,56160,220480,25.471698113207548,25.471698113207548
MR,28.150000000000002,4,56160,220480,25.471698113207548,25.471698113207548
MR,28.150000000000002,5,0,220480,0.0,0.0
MR,28.150000000000002,6,0,220480,0.0,0.0
MR,28.150000000000002,7,0,220480,0.0,0.0
MR,28.150000000000002,8,0,220480,0.0,0.0
MR,28.150000000000002,9,0,220480,0.0,0.0
MR,28.25,1,54080,220480,24.528301886792452,24.528301886792452
MR,28.25,2,54080,220480,24.528301886792452,24.528301886792452
MR,28.25,3,56160,220480,25.471698113207548,25.471698113207548
MR,28.25,4,56160,220480,25.471698113207548,25.471698113207548
MR,28.25,5,0,220480,0.0,0.0
MR,28.25,6,0,220480,0.0,0.0
MR,28.25,7,0,220480,0.0,0.0
MR,28.25,8,0,220480,0.0,0.0
MR,28.25,9,0,220480,0.0,0.0
MR,28.35,1,54418,221858,24.528301886792452,24.528301886792452
MR,28.35,2,54418,221858,24.528301886792452,24.528301886792452
MR,28.35,3,56511,221858,25.471698113207548,25.471698113207548
MR,28.35,4,56511,221858,25.471698113207548,25.471698113207548
MR,28.35,5,0,221858,0.0,0.0
MR,28.35,6,0,221858,0.0,0.0
MR,28.35,7,0,221858,0.0,0.0
MR,28.35,8,0,221858,0.0,0.0
MR,28.35,9,0,221858,0.0,0.0
MR,28.450000000000003,1,53742,219102,24.528301886792452,24.528301886792452
MR,28.450000000000003,2,53742,219102,24.528301886792452,24.528301886792452
MR,28.450000000000003,3,55809,219102,25.471698113207548,25.471698113207548
MR,28.450000000000003,4,55809,219102,25.471698113207548,25.471698113207548
MR,28.450000000000003,5,0,219102,0.0,0.0
MR,28.450000000000003,6,0,219102,0.0,0.0
MR,28.450000000000003,7,0,219102,0.0,0.0
MR,28.450000000000003,8,0,219102,0.0,0.0
MR,28.450000000000003,9,0,219102,0.0,0.0
MR,28.55,1,54080,220480,24.528301886792452,24.528301886792452
MR,28.55,2,54080,220480,24.528301886792452,24.528301886792452
MR,28.55,3,56160,220480,25.471698113207548,25.471698113207548
MR,28.55,4,56160,220480,25.471698113207548,25.471698113207548
MR,28.55,5,0,220480,0.0,0.0
MR,28.55,6,0,220480,0.0,0.0
MR,28.55,7,0,220480,0.0,0.0
MR,28.55,8,0,220480,0.0,0.0
MR,28.55,9,0,220480,0.0,0.0
MR,28.650000000000002,1,54080,220480,24.528301886792452,24.528301886792452
MR,28.650000000000002,2,54080,220480,24.528301886792452,24.528301886792452
MR,28.650000000000002,3,56160,220480,25.471698113207548,25.471698113207548
MR,28.650000000000002,4,56160,220480,25.471698113207548,25.471698113207548
MR,28.650000000000002,5,0,220480,0.0,0.0
MR,28.650000000000002,6,0,220480,0.0,0.0
MR,28.650000000000002,7,0,220480,0.0,0.0
MR,28.650000000000002,8,0,220480,0.0,0.0
MR,28.650000000000002,9,0,220480,0.0,0.0
MR,28.75,1,54080,220480,24.528301886792452,24.528301886792452
MR,28.75,2,54080,220480,24.528301886792452,24.528301886792452
MR,28.75,3,56160,220480,25.471698113207548,25.471698113207548
MR,28.75,4,56160,220480,25.471698113207548,25.471698113207548
MR,28.75,5,0,220480,0.0,0.0
MR,28.75,6,0,220480,0.0,0.0
MR,28.75,7,0,220480,0.0,0.0
MR,28.75,8,0,220480,0.0,0.0
MR,28.75,9,0,220480,0.0,0.0
MR,28.85,1,54418,221858,24.528301886792452,24.528301886792452
MR,28.85,2,54418,221858,24.528301886792452,24.528301886792452
MR,28.85,3,56511,221858,25.471698113207548,25.471698113207548
MR,28.85,4,56511,221858,25.471698113207548,25.471698113207548
MR,28.85,5,0,221858,0.0,0.0
MR,28.85,6,0,221858,0.0,0.0
MR,28.85,7,0,221858,0.0,0.0
MR,28.85,8,0,221858,0.0,0.0
MR,28.85,9,0,221858,0.0,0.0
MR,28.950000000000003,1,53742,219102,24.528301886792452,24.528301886792452
MR,28.950000000000003,2,53742,219102,24.528301886792452,24.528301886792452
MR,28.950000000000003,3,55809,219102,25.471698113207548,25.471698113207548
MR,28.950000000000003,4,55809,219102,25.471698113207548,25.471698113207548
MR,28.950000000000003,5,0,219102,0.0,0.0
MR,28.950000000000003,6,0,219102,0.0,0.0
MR,28.950000000000003,7,0,219102,0.0,0.0
MR,28.950000000000003,8,0,219102,0.0,0.0
MR,28.950000000000003,9,0,219102,0.0,0.0
MR,29.05,1,54080,220480,24.528301886792452,24.528301886792452
MR,29.05,2,54080,220480,24.528301886792452,24.528301886792452
MR,29.05,3,56160,220480,25.471698113207548,25.471698113207548
MR,29.05,4,56160,220480,25.471698113207548,25.471698113207548
MR,29.05,5,0,220480,0.0,0.0
MR,29.05,6,0,220480,0.0,0.0
MR,29.05,7,0,220480,0.0,0.0
MR,29.05,8,0,220480,0.0,0.0
MR,29.05,9,0,220480,0.0,0.0
MR,29.150000000000002,1,54080,220480,24.528301886792452,24.528301886792452
MR,29.150000000000002,2,54080,220480,24.528301886792452,24.528301886792452
MR,29.150000000000002,3,56160,220480,25.471698113207548,25.471698113207548
MR,29.150000000000002,4,56160,220480,25.471698113207548,25.471698113207548
MR,29.150000000000002,5,0,220480,0.0,0.0
MR,29.150000000000002,6,0,220480,0.0,0.0
MR,29.150000000000002,7,0,220480,0.0,0.0
MR,29.150000000000002,8,0,220480,0.0,0.0
MR,29.150000000000002,9,0,220480,0.0,0.0
MR,29.25,1,54080,220480,24.528301886792452,24.528301886792452
MR,29.25,2,54080,220480,24.528301886792452,24.528301886792452
MR,29.25,3,56160,220480,25.471698113207548,25.471698113207548
MR,29.25,4,56160,220480,25.471698113207548,25.471698113207548
MR,29.25,5,0,220480,0.0,0.0
MR,29.25,6,0,220480,0.0,0.0
MR,29.25,7,0,220480,0.0,0.0
MR,29.25,8,0,220480,0.0,0.0
MR,29.25,9,0,220480,0.0,0.0
MR,29.35,1,54418,221858,24.528301886792452,24.528301886792452
MR,29.35,2,54418,221858,24.528301886792452,24.528301886792452
MR,29.35,3,56511,221858,25.471698113207548,25.471698113207548
MR,29.35,4,56511,221858,25.471698113207548,25.471698113207548
MR,29.35,5,0,221858,0.0,0.0
MR,29.35,6,0,221858,0.0,0.0
MR,29.35,7,0,221858,0.0,0.0
MR,29.35,8,0,221858,0.0,0.0
MR,29.35,9,0,221858,0.0,0.0
MR,29.450000000000003,1,53742,219102,24.528301886792452,24.528301886792452
MR,29.450000000000003,2,53742,219102,24.528301886792452,24.528301886792452
MR,29.450000000000003,3,55809,219102,25.471698113207548,25.471698113207548
MR,29.450000000000003,4,55809,219102,25.471698113207548,25.471698113207548
MR,29.450000000000003,5,0,219102,0.0,0.0
MR,29.450000000000003,6,0,219102,0.0,0.0
MR,29.450000000000003,7,0,219102,0.0,0.0
MR,29.450000000000003,8,0,219102,0.0,0.0
MR,29.450000000000003,9,0,219102,0.0,0.0
MR,29.55,1,54080,220480,24.528301886792452,24.528301886792452
MR,29.55,2,54080,220480,24.528301886792452,24.528301886792452
MR,29.55,3,56160,220480,25.471698113207548,25.471698113207548
MR,29.55,4,56160,220480,25.471698113207548,25.471698113207548
MR,29.55,5,0,220480,0.0,0.0
MR,29.55,6,0,220480,0.0,0.0
MR,29.55,7,0,220480,0.0,0.0
MR,29.55,8,0,220480,0.0,0.0
MR,29.55,9,0,220480,0.0,0.0
MR,29.650000000000002,1,54080,220480,24.528301886792452,24.528301886792452
MR,29.650000000000002,2,54080,220480,24.528301886792452,24.528301886792452
MR,29.650000000000002,3,56160,220480,25.471698113207548,25.471698113207548
MR,29.650000000000002,4,56160,220480,25.471698113207548,25.471698113207548
MR,29.650000000000002,5,0,220480,0.0,0.0
MR,29.650000000000002,6,0,220480,0.0,0.0
MR,29.650000000000002,7,0,220480,0.0,0.0
MR,29.650000000000002,8,0,220480,0.0,0.0
MR,29.650000000000002,9,0,220480,0.0,0.0
MR,29.75,1,54080,220480,24.528301886792452,24.528301886792452
MR,29.75,2,54080,220480,24.528301886792452,24.528301886792452
MR,29.75,3,56160,220480,25.471698113207548,25.471698113207548
MR,29.75,4,56160,220480,25.471698113207548,25.471698113207548
MR,29.75,5,0,220480,0.0,0.0
MR,29.75,6,0,220480,0.0,0.0
MR,29.75,7,0,220480,0.0,0.0
MR,29.75,8,0,220480,0.0,0.0
MR,29.75,9,0,220480,0.0,0.0
MR,29.85,1,54418,221858,24.528301886792452,24.528301886792452
MR,29.85,2,54418,221858,24.528301886792452,24.528301886792452
MR,29.85,3,56511,221858,25.471698113207548,25.471698113207548
MR,29.85,4,56511,221858,25.471698113207548,25.471698113207548
MR,29.85,5,0,221858,0.0,0.0
MR,29.85,6,0,221858,0.0,0.0
MR,29.85,7,0,221858,0.0,0.0
MR,29.85,8,0,221858,0.0,0.0
MR,29.85,9,0,221858,0.0,0.0
MR,29.950000000000003,1,53742,219102,24.528301886792452,24.528301886792452
MR,29.950000000000003,2,53742,219102,24.528301886792452,24.528301886792452
MR,29.950000000000003,3,55809,219102,25.471698113207548,25.471698113207548
MR,29.950000000000003,4,55809,219102,25.471698113207548,25.471698113207548
MR,29.950000000000003,5,0,219102,0.0,0.0
MR,29.950000000000003,6,0,219102,0.0,0.0
MR,29.950000000000003,7,0,219102,0.0,0.0
MR,29.950000000000003,8,0,219102,0.0,0.0
MR,29.950000000000003,9,0,219102,0.0,0.0
MR,30.05,1,54080,220480,24.528301886792452,24.528301886792452
MR,30.05,2,54080,220480,24.528301886792452,24.528301886792452
MR,30.05,3,56160,220480,25.471698113207548,25.471698113207548
MR,30.05,4,56160,220480,25.471698113207548,25.471698113207548
MR,30.05,5,0,220480,0.0,0.0
MR,30.05,6,0,220480,0.0,0.0
MR,30.05,7,0,220480,0.0,0.0
MR,30.05,8,0,220480,0.0,0.0
MR,30.05,9,0,220480,0.0,0.0
MR,30.150000000000002,1,54080,220480,24.528301886792452,24.528301886792452
MR,30.150000000000002,2,54080,220480,24.528301886792452,24.528301886792452
MR,30.150000000000002,3,56160,220480,25.471698113207548,25.471698113207548
MR,30.150000000000002,4,56160,220480,25.471698113207548,25.471698113207548
MR,30.150000000000002,5,0,220480,0.0,0.0
MR,30.150000000000002,6,0,220480,0.0,0.0
MR,30.150000000000002,7,0,220480,0.0,0.0
MR,30.150000000000002,8,0,220480,0.0,0.0
MR,30.150000000000002,9,0,220480,0.0,0.0
MR,30.25,1,54080,220480,24.528301886792452,24.528301886792452
MR,30.25,2,54080,220480,24.528301886792452,24.528301886792452
MR,30.25,3,56160,220480,25.471698113207548,25.471698113207548
MR,30.25,4,56160,220480,25.471698113207548,25.471698113207548
MR,30.25,5,0,220480,0.0,0.0
MR,30.25,6,0,220480,0.0,0.0
MR,30.25,7,0,220480,0.0,0.0
MR,30.25,8,0,220480,0.0,0.0
MR,30.25,9,0,220480,0.0,0.0
MR,30.35,1,54080,220480,24.528301886792452,24.528301886792452
MR,30.35,2,54080,220480,24.528301886792452,24.528301886792452
MR,30.35,3,56160,220480,25.471698113207548,25.471698113207548
MR,30.35,4,56160,220480,25.471698113207548,25.471698113207548
MR,30.35,5,0,220480,0.0,0.0
MR,30.35,6,0,220480,0.0,0.0
MR,30.35,7,0,220480,0.0,0.0
MR,30.35,8,0,220480,0.0,0.0
MR,30.35,9,0,220480,0.0,0.0
PF,0.45,1,11505,103350,11.132075471698114,11.802164261931189
PF,0.45,2,11492,103350,11.119496855345911,11.802811690714021
PF,0.45,3,11492,103350,11.119496855345911,11.802811690714021
PF,0.45,4,11492,103350,11.119496855345911,11.802811690714021
PF,0.45,5,11232,103350,10.867924528301886,11.385682574916759
PF,0.45,6,11752,103350,11.371069182389936,9.923880873103958
PF,0.45,7,12701,103350,12.28930817610063,10.556418793932668
PF,0.45,8,9906,103350,9.584905660377359,10.973085460599334
PF,0.45,9,11778,103350,11.39622641509434,9.950332963374029
PF,0.55,1,11687,93704,12.472253052164262,11.41878222509448
PF,0.55,2,11700,93704,12.486126526082131,11.419213844283036
PF,0.55,3,11700,93704,12.486126526082131,11.419213844283036
PF,0.55,4,11700,93704,12.486126526082131,11.415233269488036
PF,0.55,5,11154,93704,11.903440621531631,11.519282372609899
PF,0.55,6,7943,93704,8.47669256381798,11.157756423164761
PF,0.55,7,8268,93704,8.823529411764707,10.827119734128823
PF,0.55,8,11583,93704,12.361265260821309,10.18538473426151
PF,0.55,9,7969,93704,8.504439511653718,10.638013552686418
PF,0.65,1,11596,108862,10.652018151421066,11.623830902616666
PF,0.65,2,11596,108862,10.652018151421066,11.624147648596525
PF,0.65,3,11596,108862,10.652018151421066,11.628455393922621
PF,0.65,4,11583,108862,10.640076427036064,11.62447481912762
PF,0.65,5,12831,108862,11.78648196799618,11.209297018944008
PF,0.65,6,14833,108862,13.625507523286362,10.688671675455046
PF,0.65,7,12376,108862,11.368521614521137,9.543641373369512
PF,0.65,8,9373,108862,8.60998328158586,11.595395934399358
PF,0.65,9,13078,108862,12.0133747313112,10.462085233568645
PF,0.75,1,11817,100594,11.747221504264667,11.154643227546636
PF,0.75,2,11804,100594,11.734298268286379,11.150335482220541
PF,0.75,3,11817,100594,11.747221504264667,11.154643227546638
PF,0.75,4,11817,100594,11.747221504264667,11.150662652751636
PF,0.75,5,9997,100594,9.937968467304213,11.405903963608665
PF,0.75,6,10023,100594,9.963814939260791,11.915218898117695
PF,0.75,7,8489,100594,8.438873093822693,10.847747921649201
PF,0.75,8,13897,100594,13.814939260790903,10.785845699210943
PF,0.75,9,10933,100594,10.868441457741019,10.434998927348046
PF,0.8500000000000001,1,10673,96460,11.064690026954178,11.525954822469032
PF,0.8500000000000001,2,10673,96460,11.064690026954178,11.521647077142937
PF,0.8500000000000001,3,10673,96460,11.064690026954178,11.525954822469032
PF,0.8500000000000001,4,10673,96460,11.064690026954178,11.525954822469032
PF,0.8500000000000001,5,12051,96460,12.493261455525607,10.925596180198449
PF,0.8500000000000001,6,11726,96460,12.15633423180593,11.305967326685161
PF,0.8500000000000001,7,12285,96460,12.735849056603774,10.559760044064847
PF,0.8500000000000001,8,9581,96460,9.932614555256064,10.618840460058903
PF,0.8500000000000001,9,8125,96460,8.423180592991914,10.4903244444426
PF,0.9500000000000001,1,14430,122642,11.765952936188254,11.260747545001538
PF,0.9500000000000001,2,14430,122642,11.765952936188254,11.265305014694365
PF,0.9500000000000001,3,14430,122642,11.765952936188254,11.260747545001538
PF,0.9500000000000001,4,14430,122642,11.765952936188254,11.260747545001538
PF,0.9500000000000001,5,12688,122642,10.345558617765528,11.15865144544943
PF,0.9500000000000001,6,14469,122642,11.797752808988765,11.06554519261564
PF,0.9500000000000001,7,12883,122642,10.504557981768073,11.151232206665377
PF,0.9500000000000001,8,9945,122642,8.108967564129744,11.368887595533124
PF,0.9500000000000001,9,14937,122642,12.179351282594869,10.20813591003745
PF,1.05,1,10413,95082,10.951599671862182,11.513286583067206
PF,1.05,2,10426,95082,10.965272080940661,11.513863477965032
PF,1.05,3,10413,95082,10.951599671862182,11.513286583067206
PF,1.05,4,10413,95082,10.951599671862182,11.513286583067206
PF,1.05,5,10114,95082,10.63713426305715,10.779757590319605
PF,1.05,6,8788,95082,9.242548537052228,11.320415710204095
PF,1.05,7,9711,95082,10.213289581624283,10.185942818877779
PF,1.05,8,15275,95082,16.065080667213564,11.903251329084819
PF,1.05,9,9529,95082,10.021875854525568,9.756909324347049
PF,1.1500000000000001,1,12870,108862,11.822307141151182,11.4577974110845
PF,1.1500000000000001,2,12857,108862,11.810365416766182,11.458374305982327
PF,1.1500000000000001,3,12870,108862,11.822307141151182,11.454223940529898
PF,1.1500000000000001,4,12870,108862,11.822307141151182,11.4577974110845
PF,1.1500000000000001,5,12363,108862,11.356579890136135,10.979751487313715
PF,1.1500000000000001,6,14066,108862,12.920945784571293,11.150695934537742
PF,1.1500000000000001,7,10712,108862,9.839980893240984,9.732593874697798
PF,1.1500000000000001,8,12558,108862,11.535705755911154,12.048318173059869
PF,1.1500000000000001,9,7696,108862,7.0695008359207065,10.260447461709651
PF,1.25,1,14066,121264,11.599485420240137,11.72103246780029
PF,1.25,2,14066,121264,11.599485420240137,11.71705189300529
PF,1.25,3,14053,121264,11.58876500857633,11.717458997245686
PF,1.25,4,14066,121264,11.599485420240137,11.72103246780029
PF,1.25,5,13273,121264,10.945540308747855,11.559977779411282
PF,1.25,6,13689,121264,11.28859348198971,11.934361084610279
PF,1.25,7,11089,121264,9.14451114922813,9.237916230569192
PF,1.25,8,10361,121264,8.54416809605489,10.978356071440373
PF,1.25,9,16601,121264,13.689965694682677,9.41281300811732
PF,1.35,1,13429,114374,11.741304842009548,11.767684804397694
PF,1.35,2,13429,114374,11.741304842009548,11.767684804397694
PF,1.35,3,13429,114374,11.741304842009548,11.76411133384309
PF,1.35,4,13429,114374,11.741304842009548,11.767684804397694
PF,1.35,5,14157,114374,12.377813139349852,9.640279241609088
PF,1.35,6,13260,114374,11.593543987269834,11.63576490065465
PF,1.35,7,9984,114374,8.729256649238463,9.467356561753016
PF,1.35,8,14703,114374,12.85519436235508,10.210688953641899
PF,1.35,9,8554,114374,7.4789724937485795,11.978744595305178
PF,1.4500000000000002,1,12363,103350,11.962264150943396,11.601263175711914
PF,1.4500000000000002,2,12363,103350,11.962264150943396,11.605347142060031
PF,1.4500000000000002,3,12363,103350,11.962264150943396,11.605347142060031
PF,1.4500000000000002,4,12363,103350,11.962264150943396,11.605347142060031
PF,1.4500000000000002,5,5785,103350,5.59748427672956,11.394853283918982
PF,1.4500000000000002,6,12428,103350,12.025157232704403,10.927707235049814
PF,1.4500000000000002,7,10881,103350,10.528301886792454,9.833382045703027
PF,1.4500000000000002,8,9542,103350,9.232704402515724,10.932019509878115
PF,1.4500000000000002,9,15262,103350,14.767295597484276,10.494733323558057
PF,1.55,1,11778,106106,11.100220534182798,11.637779411364315
PF,1.55,2,11791,106106,11.11247243322715,11.63886846905715
PF,1.55,3,11791,106106,11.11247243322715,11.641863377712435
PF,1.55,4,11791,106106,11.11247243322715,11.63886846905715
PF,1.55,5,17199,106106,16.20926243567753,10.793923058074
PF,1.55,6,9724,106106,9.164420485175203,10.914645103324348
PF,1.55,7,10868,106106,10.242587601078167,10.727163821503444
PF,1.55,8,11362,106106,10.708159764763538,9.36633178142612
PF,1.55,9,9802,106106,9.237931879441314,11.640556508481035
PF,1.6500000000000001,1,17147,144690,11.850853548966757,11.517533828854582
PF,1.6500000000000001,2,17134,144690,11.8418688230009,11.522366522366523
PF,1.6500000000000001,3,17147,144690,11.850853548966757,11.521617795202701
PF,1.6500000000000001,4,17134,144690,11.8418688230009,11.518622886547414
PF,1.6500000000000001,5,15301,144690,10.575022461814914,12.37223991940973
PF,1.6500000000000001,6,16718,144690,11.55435759209344,8.890386343216532
PF,1.6500000000000001,7,16510,144690,11.410601976639713,10.792902066486972
PF,1.6500000000000001,8,11804,144690,8.1581311769991,10.148452176754065
PF,1.6500000000000001,9,15795,144690,10.91644204851752,11.71587846116148
PF,1.75,1,13429,115752,11.601527403414195,11.539773689076396
PF,1.75,2,13442,115752,11.612758310871518,11.540522416240217
PF,1.75,3,13429,115752,11.601527403414195,11.539773689076396
PF,1.75,4,13429,115752,11.601527403414195,11.540196882690731
PF,1.75,5,11960,115752,10.332434860736747,10.667539096579292
PF,1.75,6,6890,115752,5.9523809523809526,9.240009375366226
PF,1.75,7,12415,115752,10.725516621743036,12.194812297355364
PF,1.75,8,13403,115752,11.579065588499551,10.70471502793078
PF,1.75,9,17355,115752,14.993261455525607,11.032657525684598
PF,1.85,1,14157,126776,11.166940114848236,11.32019243175929
PF,1.85,2,14157,126776,11.166940114848236,11.320362597023795
PF,1.85,3,14157,126776,11.166940114848236,11.316618961204687
PF,1.85,4,14170,126776,11.177194421657097,11.320037063474308
PF,1.85,5,14066,126776,11.095159967186218,11.176979865454022
PF,1.85,6,12948,126776,10.213289581624283,10.620117736606664
PF,1.85,7,18317,126776,14.448318293683347,10.628270872323375
PF,1.85,8,15691,126776,12.376948318293683,11.64099834628957
PF,1.85,9,9113,126776,7.188269073010664,10.65642212586429
PF,1.9500000000000002,1,13572,121264,11.192109777015437,10.985055642561795
PF,1.9500000000000002,2,13559,121264,11.18138936535163,10.986039641700017
PF,1.9500000000000002,3,13559,121264,11.18138936535163,10.986039641700017
PF,1.9500000000000002,4,13559,121264,11.18138936535163,10.989457743969638
PF,1.9500000000000002,5,14677,121264,12.103344768439108,11.16005212088067
PF,1.9500000000000002,6,19032,121264,15.694682675814752,11.593788583124104
PF,1.9500000000000002,7,8138,121264,6.710977701543739,11.688045342680288
PF,1.9500000000000002,8,13299,121264,10.966981132075471,11.304233889344635
PF,1.9500000000000002,9,11869,121264,9.787735849056604,10.30728739403883
PF,2.0500000000000003,1,10075,95082,10.596117035821711,11.630701355885932
PF,2.0500000000000003,2,10088,95082,10.60978944490019,11.631685355024155
PF,2.0500000000000003,3,10088,95082,10.60978944490019,11.631685355024155
PF,2.0500000000000003,4,10088,95082,10.60978944490019,11.631685355024155
PF,2.0500000000000003,5,9776,95082,10.28165162701668,10.665065838363622
PF,2.0500000000000003,6,8437,95082,8.873393491933278,11.157773955148853
PF,2.0500000000000003,7,13221,95082,13.904840032813782,9.47405411105165
PF,2.0500000000000003,8,10049,95082,10.568772217664753,10.889967406579382
PF,2.0500000000000003,9,13260,95082,13.945857260049221,11.287381267898084
PF,2.15,1,16432,125398,13.10387725482065,11.410865066071139
PF,2.15,2,16432,125398,13.10387725482065,11.411441960968965
PF,2.15,3,16432,125398,13.10387725482065,11.411441960968965
PF,2.15,4,16432,125398,13.10387725482065,11.411441960968965
PF,2.15,5,12051,125398,9.610201119635082,11.132647675362703
PF,2.15,6,11167,125398,8.905245697698527,11.073096273146115
PF,2.15,7,9789,125398,7.806344598797429,10.974821276375778
PF,2.15,8,13962,125398,11.134148869997926,10.70138767566624
PF,2.15,9,12701,125398,10.12855069458843,10.472856150471129
PF,2.25,1,11466,108862,10.532600907571053,11.966876368595976
PF,2.25,2,11453,108862,10.520659183186051,11.962895793800975
PF,2.25,3,11453,108862,10.520659183186051,11.967088665918377
PF,2.25,4,11453,108862,10.520659183186051,11.962895793800977
PF,2.25,5,14703,108862,13.50609027943635,10.38467574937601
PF,2.25,6,16809,108862,15.440649629806543,12.081755465562486
PF,2.25,7,12207,108862,11.21327919751612,9.819958456213532
PF,2.25,8,11323,108862,10.40124193933604,9.673222512964571
PF,2.25,9,7995,108862,7.344160496775735,10.18063119376709
PF,2.35,1,12675,103350,12.264150943396226,11.224305847235605
PF,2.35,2,12675,103350,12.264150943396226,11.220325272440604
PF,2.35,3,12688,103350,12.276729559748428,11.224518144558004
PF,2.35,4,12675,103350,12.264150943396226,11.220325272440604
PF,2.35,5,8307,103350,8.037735849056604,11.334387499348006
PF,2.35,6,12298,103350,11.89937106918239,12.691739712501843
PF,2.35,7,10790,103350,10.440251572327044,10.095021353267319
PF,2.35,8,7735,103350,7.484276729559748,10.16916985341419
PF,2.35,9,13507,103350,13.069182389937106,10.820207044793818
PF,2.45,1,13039,119886,10.876165690739535,11.535118493287577
PF,2.45,2,13039,119886,10.876165690739535,11.535118493287577
PF,2.45,3,13039,119886,10.876165690739535,11.539311365404979
PF,2.45,4,13039,119886,10.876165690739535,11.535118493287577
PF,2.45,5,14937,119886,12.459336369551073,10.235983007386428
