mode,time_bin_s,backlog_mbit,backlog_mbit_smooth
PF,5.25,530.7750503384616,529.8753342513486
PF,5.3500000000000005,541.145208,541.1910192980057
PF,5.45,551.6527995555556,552.1576732655064
PF,5.550000000000001,563.6750122409638,563.3751325060127
PF,5.65,574.797585721519,574.4966301685641
PF,5.75,585.0172925432098,585.4033456375387
PF,5.8500000000000005,596.3951586478873,596.337271789625
PF,5.95,607.5993641777778,607.5315370085551
PF,6.050000000000001,618.6000882000001,618.6425889295789
PF,6.15,629.7283144109589,629.2179936493459
PF,6.25,639.3255783370787,640.5264923367776
PF,6.3500000000000005,652.5255842622952,654.6084817339278
PF,6.45,671.9742826024096,672.9129137465683
PF,6.550000000000001,694.238874375,695.7726550245984
PF,6.65,721.1048080963856,719.0993306191746
PF,6.75,741.9543093861387,742.6963137949878
PF,6.8500000000000005,765.029823902439,766.0177766551669
PF,6.95,791.0691966769231,789.7855770719085
PF,7.050000000000001,813.2577106363638,814.659636283916
PF,7.15,839.6520015384615,838.4328964633384
PF,7.25,862.3889772151899,863.1445535578838
PF,7.3500000000000005,887.3926819200001,886.8426680633784
PF,7.45,910.7463450549451,910.5921707010501
PF,7.550000000000001,933.6374851282052,934.5138139628044
PF,7.65,959.1576117052632,958.4782047672743
PF,7.75,982.6395174683545,982.9586749245392
PF,7.8500000000000005,1007.0788956,1007.8427925889224
PF,7.95,1033.8099646984128,1032.5212175303652
PF,8.05,1056.674792292683,1056.7644768636985
PF,8.15,1079.8086736,1080.8874538975608
PF,8.25,1106.1788958,1105.1005684666668
PF,8.35,1129.314136,1129.2139368015503
PF,8.450000000000001,1152.1487786046512,1152.7150829841592
PF,8.55,1176.682334347826,1175.8778302374924
PF,8.65,1198.80237776,1199.0629622685
PF,8.75,1221.7041746976745,1222.2060643132006
PF,8.85,1246.1116404819277,1245.9413323108038
PF,8.950000000000001,1270.008181752809,1269.9587047595642
PF,9.05,1293.7562920439561,1294.2674872359587
PF,9.15,1319.037987911111,1317.9475804374033
PF,9.25,1341.0484613571427,1340.8687280378715
PF,9.35,1362.5197348453607,1363.5608842368133
PF,9.450000000000001,1387.1144565079364,1387.3523710664838
PF,9.55,1412.422921846154,1412.525231599512
PF,9.65,1438.0383164444445,1438.2487701344246
PF,9.75,1464.285072112676,1462.5916640257067
PF,9.850000000000001,1485.4516035200002,1486.580104300323
PF,9.950000000000001,1510.0036372682926,1509.7394572960975
PF,10.05,1533.7631311,1534.0372155366833
PF,10.15,1558.3448782417581,1557.4716367207568
PF,10.25,1580.3069008205127,1581.2997016952668
PF,10.350000000000001,1605.2473260235295,1605.498783719944
PF,10.450000000000001,1630.9421243157894,1630.074404127921
PF,10.55,1654.0337620444443,1653.938042406816
PF,10.65,1676.838240860215,1676.8759327015532
PF,10.75,1699.7557952,1700.614963603405
PF,10.850000000000001,1725.25085475,1724.9696603601449
PF,10.950000000000001,1749.902331130435,1749.3388431030023
PF,11.05,1772.8633434285712,1773.77789366601
PF,11.15,1798.5680064390244,1797.4248405691985
PF,11.25,1820.84317184,1821.1845629246911
PF,11.350000000000001,1844.1425104950495,1844.3833962677115
PF,11.450000000000001,1868.164506468085,1867.473641186846
PF,11.55,1890.1139065974025,1891.645895956537
PF,11.65,1916.659274804124,1914.980594642614
PF,11.75,1938.1686025263157,1938.0480371707527
PF,11.850000000000001,1959.3162341818183,1961.5215846527115
PF,11.950000000000001,1987.0799172499999,1986.0312685782828
PF,12.05,2011.69765430303,2011.2638442421212
PF,12.15,2035.0139611733332,2035.6333224921211
PF,12.25,2060.188352,2060.351669630327
PF,12.350000000000001,2085.8526957176473,2086.880950969712
PF,12.450000000000001,2114.6018051914893,2119.7320894561985
PF,12.55,2158.7417674594594,2158.183135933295
PF,12.65,2201.2058351489363,2198.4306783094653
PF,12.75,2235.34443232,2240.2299318640044
PF,12.850000000000001,2284.139528123077,2281.454286489156
PF,12.950000000000001,2324.87889902439,2325.8535397764285
PF,13.05,2368.542192181818,2367.564372890958
PF,13.15,2409.2720274666667,2409.4522206650504
PF,13.25,2450.5424423466666,2449.573927320494
PF,13.350000000000001,2488.9073121481483,2491.490754262499
PF,13.450000000000001,2535.0225082926827,2533.2228328136102
PF,13.55,2575.7386779999997,2575.5051644825376
PF,13.65,2615.75430715493,2617.000404008165
PF,13.75,2659.508226869565,2657.8171355839227
PF,13.850000000000001,2698.1888727272726,2699.392952427016
PF,13.950000000000001,2740.4817576842106,2740.3615222922
PF,14.05,2782.4139364651164,2782.4750947838584
PF,14.15,2824.529590202247,2824.6550535941024
PF,14.25,2867.0216341149426,2866.1680667723963
PF,14.350000000000001,2906.952976,2907.481926188127
PF,14.450000000000001,2948.471168449438,2949.0350996822804
PF,14.55,2991.6811545974024,2991.675231374588
PF,14.65,3034.873371076923,3033.946794714487
PF,14.75,3075.2858584691357,3076.076304740461
PF,14.850000000000001,3118.069684675325,3117.5032131577427
PF,14.950000000000001,3159.154096328767,3158.373753668031
PF,15.05,3197.89748,3199.9292105801774
PF,15.15,3242.736055411765,3242.2790465918006
PF,15.25,3286.2036043636363,3285.199938840388
PF,15.350000000000001,3326.6601567457624,3328.2891025920217
PF,15.450000000000001,3372.0035466666664,3371.2826460263655
PF,15.55,3415.1842346666667,3414.246604553288
PF,15.65,3455.5520323265305,3455.8680175095164
PF,15.75,3496.8677855353535,3496.3365463539612
PF,15.850000000000001,3536.5898212,3537.3751839908223
PF,15.950000000000001,3578.667945237113,3577.132511185704
PF,16.05,3616.1397671199998,3618.365931505281
PF,16.150000000000002,3660.29008215873,3659.8766645629953
PF,16.25,3703.2001444102566,3702.774667933252
PF,16.35,3744.8337772307696,3745.409257435898
PF,16.45,3788.193850666667,3786.0659412673995
PF,16.55,3825.170195904762,3826.9968474545453
PF,16.650000000000002,3867.6264957922076,3868.2782396868683
PF,16.75,3912.038027363636,3910.614482809524
PF,16.85,3952.1789252727276,3951.856377285292
PF,16.95,3991.352179219512,3992.685443988641
PF,17.05,4034.525227473684,4033.220191137732
PF,17.150000000000002,4073.78316672,4074.784299500459
PF,17.25,4116.0445043076925,4116.602688915334
PF,17.35,4159.980395718309,4158.071908353765
PF,17.45,4198.190825035294,4200.334402841239
PF,17.55,4242.831987770115,4241.246626083731
PF,17.650000000000002,4282.717065445783,4284.094367799239
PF,17.75,4326.734050181818,4325.113340764757
PF,17.85,4365.888906666667,4367.1534111399715
PF,17.95,4408.837276571428,4408.469723038213
PF,18.05,4450.682985876543,4449.5295499024105
PF,18.150000000000002,4489.068387259259,4491.661638566635
PF,18.25,4535.233542564102,4532.780255419381
PF,18.35,4574.038836434783,4570.161406752714
PF,18.45,4601.21184125926,4596.954021928318
PF,18.55,4615.61138809091,4615.293859828697
PF,18.650000000000002,4629.058350135922,4629.635539742278
PF,18.75,4644.236881000001,4644.121338478641
PF,18.85,4659.0687843,4659.500066754902
PF,18.95,4675.194534964706,4675.019194353193
PF,19.05,4690.794263794872,4690.882233911312
PF,19.150000000000002,4706.657902974359,4706.0803880592275
PF,19.25,4720.788997408451,4721.582515924704
PF,19.35,4737.300647391305,4736.734107880112
PF,19.450000000000003,4752.112678840579,4752.240196706924
PF,19.55,4767.307263888889,4767.97260410362
PF,19.650000000000002,4784.497869581395,4783.0869948900945
PF,19.75,4797.4558512,4798.05076854618
PF,19.85,4812.198584857143,4812.406578525714
PF,19.950000000000003,4827.56529952,4827.351984079737
PF,20.05,4842.292067862069,4842.3509353218005
PF,20.150000000000002,4857.195438583333,4856.948592646358
PF,20.25,4871.358271493671,4872.212358458569
PF,20.35,4888.083365298701,4887.547543890791
PF,20.450000000000003,4903.20099488,4903.704743780497
PF,20.55,4919.82987116279,4918.788758048019
PF,20.650000000000002,4933.335408101266,4934.352834767672
PF,20.75,4949.893225038961,4948.67415201226
PF,20.85,4962.793822896551,4964.228410172597
PF,20.950000000000003,4979.998182582279,4979.448792297388
PF,21.05,4995.554371413333,4994.70158613187
PF,21.150000000000002,5008.5522044,5009.883033604444
PF,21.25,5025.542525,5025.434130901449
PF,21.35,5042.207663304348,5042.422051548604
PF,21.450000000000003,5059.515966341463,5058.087625881937
PF,21.55,5072.539248,5072.848400558266
PF,21.650000000000002,5086.489987333333,5086.857986840049
PF,21.75,5101.544725186814,5101.845158722402
PF,21.85,5117.500763647059,5116.520542251291
PF,21.950000000000003,5130.51613792,5131.821072734474
PF,22.05,5147.446316636364,5146.428218185455
PF,22.150000000000002,5161.3222000000005,5162.23007624425
PF,22.25,5177.921712096386,5177.125369224285
PF,22.35,5192.132195576471,5191.907777458718
PF,22.450000000000003,5205.6694247032965,5206.656025890356
PF,22.55,5222.166457391304,5221.253592472848
PF,22.650000000000002,5235.924895323943,5236.559842445313
PF,22.75,5251.58817462069,5250.72254350343
PF,22.85,5264.6545605656565,5265.379493226724
PF,22.950000000000003,5279.895744493827,5280.445902800922
PF,23.05,5296.787403343284,5296.562650345703
PF,23.150000000000002,5313.0048031999995,5311.992046212102
PF,23.25,5326.183932093024,5326.827026850484
PF,23.35,5341.292345258427,5341.288522575026
PF,23.450000000000003,5356.389290373627,5356.146757912439
PF,23.55,5370.758638105263,5370.876007811804
PF,23.650000000000002,5385.480094956522,5385.611800324299
PF,23.75,5400.596667911111,5400.380443591172
PF,23.85,5415.0645679058825,5415.656899638529
PF,23.950000000000003,5431.309463098592,5430.909304965455
PF,24.05,5446.353883891892,5445.978981818377
PF,24.150000000000002,5460.273598464647,5460.163279232115
PF,24.25,5473.862355339806,5474.434891843313
PF,24.35,5489.168721725489,5494.288027568774
PF,24.450000000000003,5519.833005641026,5527.607609626676
PF,24.55,5573.821101513514,5571.370242562625
PF,24.650000000000002,5620.456620533334,5621.715974839858
PF,24.75,5670.870202472727,5671.524308267722
PF,24.85,5723.246101797101,5724.2074145826955
PF,24.950000000000003,5778.50593947826,5775.826583773269
PF,25.05,5825.727710044444,5827.71276047656
PF,25.150000000000002,5878.904631906977,5877.824206482123
PF,25.25,5928.84027749495,5926.845420109585
PF,25.35,5972.791350926829,5975.352407518371
PF,25.450000000000003,6024.425594133333,6024.033633361517
PF,25.55,6074.88395502439,6075.792683129203
PF,25.650000000000002,6128.068500229885,6127.394243766077
PF,25.75,6179.230276043955,6177.692385351354
PF,25.85,6225.778379780219,6227.211577719169
PF,25.950000000000003,6276.626077333333,6277.624774966166
PF,26.05,6330.4698677849465,6328.3399631460925
PF,26.150000000000002,6377.9239443199995,6379.238430443584
PF,26.25,6429.321479225807,6428.444975463418
PF,26.35,6478.089502844445,6479.438849323417
PF,26.450000000000003,6530.9055659,6529.1861055187355
PF,26.55,6578.563247811764,6579.865947046778
PF,26.650000000000002,6630.129027428571,6629.110328625567
PF,26.75,6678.638710636364,6679.573728859253
PF,26.85,6729.9534485128215,6728.337035461075
PF,26.950000000000003,6776.418947234042,6777.04453321997
PF,27.05,6824.761203913044,6827.085786584383
PF,27.150000000000002,6880.077208606061,6877.597374657053
PF,27.25,6927.953711452055,6930.177546651849
PF,27.35,6982.501719897436,6980.308426108745
PF,27.450000000000003,7030.469846976744,7031.822716844585
PF,27.55,7082.496583659575,7080.648469020616
PF,27.650000000000002,7128.978976425531,7131.109098869899
PF,27.75,7181.85173652459,7181.541620414952
PF,27.85,7233.794148294737,7231.699122075307
PF,27.950000000000003,7279.451481406593,7281.909765612862
PF,28.05,7332.483667137255,7331.201294578589
PF,28.150000000000002,7381.668735191919,7380.625079829351
PF,28.25,7427.722837158878,7429.163446952375
PF,28.35,7478.098768506329,7478.547835570942
PF,28.450000000000003,7529.821901047619,7529.639723152129
PF,28.55,7580.998499902439,7579.759922983353
PF,28.650000000000002,7628.459368000001,7629.688004122819
PF,28.75,7679.606144466019,7679.020595573522
PF,28.85,7728.996274254545,7728.450111589208
PF,28.950000000000003,7776.747916047058,7777.635573288274
PF,29.05,7827.162529563218,7826.135179098162
PF,29.150000000000002,7874.49509168421,7876.515183468018
PF,29.25,7927.887929156626,7926.543176027114
PF,29.35,7977.246507240507,7977.836546975752
PF,29.450000000000003,8028.375204530121,8028.251840219839
PF,29.55,8079.133808888889,8078.885582122126
PF,29.650000000000002,8129.147732947368,8129.831394731744
PF,29.75,8181.212642358974,8181.672404947076
PF,29.85,8234.656839534884,8232.256443124794
PF,29.950000000000003,8280.89984748052,8281.730210338466
PF,30.05,8329.633944,8330.52784233189
PF,30.150000000000002,8381.049735515151,8380.128639811172
PF,30.25,8429.702239918366,8431.425343035977
PF,30.35,8483.524053674419,8456.613146796391
RR,0.45,6.13264,11.323522903225808
RR,0.55,16.514405806451613,17.202898859928315
RR,0.65,28.961650773333332,28.553080271693023
RR,0.75,40.18318423529412,40.055365679798896
RR,0.8500000000000001,51.02126203076923,51.86012684020293
RR,0.9500000000000001,64.37593425454546,63.682753080612144
RR,1.05,75.65106295652174,75.22569440368906
RR,1.1500000000000001,85.65008599999999,86.62810244313437
RR,1.25,98.58315837288136,98.27322609444303
RR,1.35,110.58643391044777,109.83512069052148
RR,1.4500000000000002,120.3357697882353,120.43563102337053
RR,1.55,130.38468937142855,130.71892390507313
RR,1.6500000000000001,141.43631255555556,141.95293366193587
RR,1.75,154.0377990588235,154.02810789661692
RR,1.85,166.61021207547168,166.33474282831483
RR,1.9500000000000002,178.35621735064936,178.42538770769693
RR,2.0500000000000003,190.30973369696972,189.31003179212874
RR,2.15,199.26414432876714,200.38701917524563
RR,2.25,211.5871795,211.80877716958904
RR,2.35,224.57500768000003,224.00181314888889
RR,2.45,235.84325226666667,236.20952999352167
RR,2.5500000000000003,248.2103300338983,247.9371440811407
RR,2.6500000000000004,259.75784994285715,259.2817526048644
RR,2.75,269.8770778378379,270.5321011311994
RR,2.85,281.9613756129032,281.7511228743849
RR,2.95,293.41491517241377,293.5868300264782
RR,3.0500000000000003,305.38419929411765,305.09671877386796
RR,3.1500000000000004,316.49104185507247,316.3960373723107
RR,3.25,327.31287096774196,328.00373098073914
RR,3.35,340.207280119403,339.5619051052388
RR,3.45,351.16556422857144,351.1516526911549
RR,3.5500000000000003,362.0821137254902,363.08992046744584
RR,3.6500000000000004,376.02208344827585,375.0580168743472
RR,3.75,387.06985344927534,387.07398384720636
RR,3.85,398.1300146440678,398.5853117326069
RR,3.95,410.5560671044776,410.0119701267081
RR,4.05,421.34982863157893,421.37092541466427
RR,4.15,432.2068805079365,432.66230510114997
RR,4.25,444.43020616393443,444.30601254279753
RR,4.3500000000000005,456.28095095652174,456.4530058280308
RR,4.45,468.64786036363637,468.42377338258143
RR,4.55,480.3425088275862,480.30379306374084
RR,4.65,491.92101,491.6852929054917
RR,4.75,502.79235988888894,502.9157584687102
RR,4.8500000000000005,514.0339055172415,513.8555075798213
RR,4.95,524.7402573333334,524.8388916528943
RR,5.050000000000001,535.742512108108,535.779419505356
RR,5.15,546.8554890746269,547.1601015343416
RR,5.25,558.8823034202899,558.8334160246213
RR,5.3500000000000005,570.7624555789473,570.358858691288
RR,5.45,581.4318170746269,582.0098184461685
RR,5.550000000000001,593.8351826849315,593.2002976453431
RR,5.65,604.3338931764706,604.8130034566256
RR,5.75,616.2699345084746,616.5022708848807
RR,5.8500000000000005,628.902984969697,628.1921611593905
RR,5.95,639.403564,639.9357225454545
RR,6.050000000000001,651.5006186666667,651.9322206797386
RR,6.15,664.892479372549,664.5430990994915
RR,6.25,677.2361992592594,676.9883040124046
RR,6.3500000000000005,688.8362334054054,690.8770399962028
RR,6.45,706.5586873239437,708.478873302477
RR,6.550000000000001,730.0416991780822,730.511504394793
RR,6.65,754.9341266823529,754.0462483284783
RR,6.75,777.162919125,778.425293562451
RR,6.8500000000000005,803.1788348800001,802.2038350212744
RR,6.95,826.2697510588234,826.3007200159715
RR,7.050000000000001,849.4535741090909,850.5679157739202
RR,7.15,875.9804221538462,875.5113150116223
RR,7.25,901.0999487719298,901.4046811385239
RR,7.3500000000000005,927.1336724897959,927.1736972616009
RR,7.45,953.2874705230769,952.888643732496
RR,7.550000000000001,978.2447881846153,977.8917225787545
RR,7.65,1002.1429090285716,1001.685090860536
RR,7.75,1024.667575368421,1025.7935016984684
RR,7.8500000000000005,1050.5700206984127,1049.8719630947417
RR,7.95,1074.3782932173913,1075.0108548394046
RR,8.05,1100.0842506024098,1098.9718043399334
RR,8.15,1122.4528692,1123.178095318752
RR,8.25,1146.9971661538461,1147.1305138700852
RR,8.35,1171.94150625641,1170.876806261752
RR,8.450000000000001,1193.691746375,1195.2101323074396
RR,8.55,1219.997144290909,1219.277536795069
RR,8.65,1244.1437197192984,1244.7673104560774
RR,8.75,1270.1610673580246,1269.9659010599623
RR,8.85,1295.592916102564,1294.4571905201963
RR,8.950000000000001,1317.6175881,1318.5008251241252
RR,9.05,1342.2919711698114,1341.8279427254927
RR,9.15,1365.5742689066667,1366.834476300625
RR,9.25,1392.6371888253968,1391.6604762248642
RR,9.35,1416.7699709425287,1416.106248562642
RR,9.450000000000001,1438.91158592,1439.8465838801021
RR,9.55,1463.8581947777777,1463.2414984177776
RR,9.65,1486.9547145555555,1487.755799625731
RR,9.75,1512.4544895438596,1512.2554391613437
RR,9.850000000000001,1537.3571133846153,1538.049615642825
RR,9.950000000000001,1564.337244,1562.2995170271952
RR,10.05,1585.2041936969697,1587.608796010101
RR,10.15,1613.2849503333334,1612.31841926936
RR,10.25,1638.4661137777778,1638.4249874503703
RR,10.350000000000001,1663.52389824,1663.7625602632359
RR,10.450000000000001,1689.29766877193,1689.1834509006903
RR,10.55,1714.728785690141,1715.0440507283827
RR,10.65,1741.105697723077,1739.7787787469344
RR,10.75,1763.5018528275862,1764.3591566569842
RR,10.850000000000001,1788.46991942029,1789.4618484964185
RR,10.950000000000001,1816.4137732413794,1814.9257561824613
RR,11.05,1839.8935758857144,1839.6314902328406
RR,11.15,1862.5871215714285,1863.7819426743936
RR,11.25,1888.8651305660378,1888.8504207637707
RR,11.350000000000001,1915.0990101538462,1915.2346588040637
RR,11.450000000000001,1941.7398356923077,1941.7800283190882
RR,11.55,1968.501239111111,1967.7271243890184
RR,11.65,1992.9402983636364,1993.9691524915825
RR,11.75,2020.4659199999999,2018.1672802878786
RR,11.850000000000001,2041.0956225,2043.6998503679242
RR,11.950000000000001,2069.5380086037735,2068.57123635374
RR,12.05,2095.080077957447,2095.5696077665602
RR,12.15,2122.0907367384616,2121.2327294114566
RR,12.25,2146.5273735384617,2145.7706021634185
RR,12.350000000000001,2168.693696213333,2172.414119125598
RR,12.450000000000001,2202.021287625,2204.6737207638885
RR,12.55,2243.3061784533334,2243.704713488099
RR,12.65,2285.786674385965,2286.111219941142
RR,12.75,2329.240806984127,2329.165076820334
RR,12.850000000000001,2372.467749090909,2371.899487784575
RR,12.950000000000001,2413.9899072786884,2415.255098745421
RR,13.05,2459.3076398666667,2457.1098896610642
RR,13.15,2498.032121837838,2499.4037443979555
RR,13.25,2540.8714714893617,2540.937312549066
RR,13.350000000000001,2583.9083443199997,2583.260148936454
RR,13.450000000000001,2625.000631,2626.365486917987
RR,13.55,2670.187485433962,2669.950450239892
RR,13.65,2714.6632342857147,2713.471691277628
RR,13.75,2755.5643541132076,2756.9568711551965
RR,13.850000000000001,2800.6430250666667,2799.954872457807
RR,13.950000000000001,2843.6572381935484,2843.0602684756273
RR,14.05,2884.880542166667,2885.8839740051294
RR,14.15,2929.1141416551727,2929.2158552226647
RR,14.25,2973.652881846154,2972.6372040443016
RR,14.350000000000001,3015.1445886315787,3015.1761936529147
RR,14.450000000000001,3056.731110481013,3057.2016314048774
RR,14.55,3099.7291951020406,3100.283093541018
RR,14.65,3144.38897504,3142.0131742251247
RR,14.75,3181.9213525333334,3184.8698327466664
RR,14.850000000000001,3228.299170666666,3226.7701172108104
RR,14.950000000000001,3270.0898284324326,3270.3717872182174
RR,15.05,3312.726362555555,3312.068551551551
RR,15.15,3353.3894636666664,3354.8952934586887
RR,15.25,3398.570054153846,3396.619411051282
RR,15.350000000000001,3437.8987153333333,3438.880835249825
RR,15.450000000000001,3480.173736262295,3480.4433474842567
RR,15.55,3523.2575908571425,3523.7902854711847
RR,15.65,3567.9395292941176,3566.598428670138
RR,15.75,3608.598165859155,3610.15481609871
RR,15.850000000000001,3653.926753142857,3652.6539860065186
RR,15.950000000000001,3695.437039017544,3694.298392876996
RR,16.05,3733.531386470588,3736.784550927417
RR,16.150000000000002,3781.3852272941176,3779.7605743394793
RR,16.25,3824.365109253731,3824.4745824216097
RR,16.35,3867.673410716981,3866.967680186315
RR,16.45,3908.864520588235,3908.7523165461826
RR,16.55,3949.7190183333337,3950.548207492375
RR,16.650000000000002,3993.0610835555553,3992.232335670565
RR,16.75,4033.9169051228073,4034.7967458826865
RR,16.85,4077.412248969697,4076.109127316549
RR,16.95,4116.998227857142,4119.953291819473
RR,17.05,4165.449398631579,4161.201900580986
RR,17.150000000000002,4201.158075254238,4204.874074708606
RR,17.25,4248.01475024,4246.586255466968
RR,17.35,4290.585940906667,4289.554701297477
RR,17.45,4330.063412745763,4331.937348120703
RR,17.55,4375.162690709677,4374.084549908032
RR,17.650000000000002,4417.027546268657,4416.880098176857
RR,17.75,4458.450057552239,4459.539246063755
RR,17.85,4503.14013437037,4501.989506067031
RR,17.95,4544.378326278481,4544.109261685671
RR,18.05,4584.809324408163,4586.154101313458
RR,18.150000000000002,4629.274653253731,4628.964661193234
RR,18.25,4672.810005917808,4671.799885583496
RR,18.35,4713.314997578947,4709.250993906327
RR,18.45,4741.627978222223,4737.160142651023
RR,18.55,4756.537452151899,4757.617245221481
RR,18.650000000000002,4774.686305290323,4773.040775787406
RR,18.75,4787.89856992,4788.626693572841
RR,18.85,4803.295205508197,4803.685967391098
RR,18.95,4819.864126745098,4820.214102445087
RR,19.05,4837.482975081967,4836.590181595323
RR,19.150000000000002,4852.423442958904,4853.043109934021
RR,19.25,4869.222911761194,4868.691738963843
RR,19.35,4884.428862171429,4884.4185162141
RR,19.450000000000003,4899.603774709678,4900.049416045115
RR,19.55,4916.115611254238,4916.067459478168
RR,19.650000000000002,4932.482992470588,4932.113358884121
RR,19.75,4947.741472927536,4948.41604832811
RR,19.85,4965.0236795862065,4964.410112171247
RR,19.950000000000003,4980.465184,4980.674137489187
RR,20.05,4996.533548881356,4996.174959512176
RR,20.150000000000002,5011.5261456551725,5012.418978656455
RR,20.25,5029.197241432837,5028.08565436267
RR,20.35,5043.533576000001,5044.65109122271
RR,20.450000000000003,5061.222456235294,5060.004528652272
RR,20.55,5075.257553721519,5075.393974952271
RR,20.650000000000002,5089.7019149,5090.235033154541
RR,20.75,5105.745630842105,5104.974550191091
RR,20.85,5119.476104831168,5119.913946803372
RR,20.950000000000003,5134.520104736842,5134.4828215448915
RR,21.05,5149.452255066667,5150.127210968986
RR,21.150000000000002,5166.409273103449,5166.200854554358
RR,21.25,5182.741035492958,5182.074981837357
RR,21.35,5197.074636915663,5197.226014136207
RR,21.450000000000003,5211.86237,5211.563408505221
RR,21.55,5225.7532186,5225.800828303896
RR,21.650000000000002,5239.786896311689,5240.472116245416
RR,21.75,5255.8762338245615,5256.439006747171
RR,21.85,5273.653890105264,5273.1001590451015
RR,21.950000000000003,5289.770353205479,5289.659440949735
RR,22.05,5305.554079538462,5306.699842638785
RR,22.150000000000002,5324.775095172414,5323.152721413429
RR,22.25,5339.128989529411,5339.3623529235965
RR,22.35,5354.182974068965,5354.406994755015
RR,22.450000000000003,5369.909020666667,5369.958724928755
RR,22.55,5385.784180050632,5385.75073234492
RR,22.650000000000002,5401.55899631746,5401.681637239814
RR,22.75,5417.701735351351,5417.368805692421
RR,22.85,5432.845685408451,5432.647433684161
RR,22.950000000000003,5447.394880292683,5447.351159006069
RR,23.05,5461.8129113170735,5462.205974887463
RR,23.150000000000002,5477.410133052632,5477.534100057393
RR,23.25,5493.379255802469,5492.741134330696
RR,23.35,5507.434014136987,5508.1539884166
RR,23.450000000000003,5523.648695310345,5524.224971544172
RR,23.55,5541.592205185186,5540.40089275777
RR,23.650000000000002,5555.961777777778,5556.816838922295
RR,23.75,5572.896533803922,5573.121894644192
RR,23.85,5590.507372350878,5589.708071051599
RR,23.950000000000003,5605.7203070000005,5606.475867371505
RR,24.05,5623.199922763637,5623.0992817856195
RR,24.150000000000002,5640.37761559322,5639.797403084471
RR,24.25,5655.814670896552,5655.871842914432
RR,24.35,5671.4232422535215,5677.24487286097
RR,24.450000000000003,5704.496705432836,5711.1906160166645
RR,24.55,5757.651900363636,5756.937996437208
RR,24.650000000000002,5808.665383515152,5808.371200489276
RR,24.75,5858.796317589041,5857.938733102364
RR,24.85,5906.354498202898,5907.93376353425
RR,24.950000000000003,5958.650474810811,5959.271284979878
RR,25.05,6012.808881925926,6011.908115818912
RR,25.150000000000002,6064.26499072,6063.33647335006
RR,25.25,6112.935547404255,6115.098141310235
RR,25.35,6168.093885806452,6166.865689535989
RR,25.450000000000003,6219.56763539726,6219.226476890126
RR,25.55,6270.017909466666,6270.303650371309
RR,25.650000000000002,6321.32540625,6320.8204241064695
RR,25.75,6371.1179566027395,6372.987196684247
RR,25.85,6426.5182272,6425.377445873641
RR,25.950000000000003,6478.4961538181815,6479.081788926965
RR,26.05,6532.230985762712,6530.702623784826
RR,26.150000000000002,6581.380731773585,6582.233915712099
RR,26.25,6633.0900296,6632.497487068191
RR,26.35,6683.021699830985,6683.606771726995
RR,26.450000000000003,6734.70858575,6735.1010702793765
RR,26.55,6787.572925257143,6786.615772717937
RR,26.650000000000002,6837.565807146667,6838.435685741909
RR,26.75,6890.168324821918,6888.155168480756
RR,26.85,6936.7313734736845,6938.780685140201
RR,26.950000000000003,6989.442357125,6987.903670256299
RR,27.05,7037.537280170212,7040.7025777071
RR,27.150000000000002,7095.128095826088,7093.529279494262
RR,27.25,7147.9224624864855,7145.012310816521
RR,27.35,7191.986374136987,7195.931911656099
RR,27.450000000000003,7247.886898344827,7244.747287723447
RR,27.55,7294.368590688525,7297.836710199522
RR,27.650000000000002,7351.254641565217,7350.475720365282
RR,27.75,7405.803928842105,7403.097410673087
RR,27.85,7452.233661611941,7453.7133046935705
RR,27.950000000000003,7503.1023236266665,7503.384118379535
RR,28.05,7554.8163699,7553.614377342223
RR,28.150000000000002,7602.9244385,7604.548610156322
RR,28.25,7655.905022068966,7655.499080693359
RR,28.35,7707.667781511111,7708.31168714574
RR,28.450000000000003,7761.362257857143,7759.538029503704
RR,28.55,7809.584049142857,7810.20817847619
RR,28.650000000000002,7859.678228428572,7861.170398887446
RR,28.75,7914.24891909091,7913.635464266493
RR,28.85,7966.979245279999,7966.034537642155
RR,28.950000000000003,8016.875448555556,8017.917803778518
RR,29.05,8069.8987175,8068.397952136165
RR,29.150000000000002,8118.419690352941,8120.7561577874585
RR,29.25,8173.950065509433,8173.864904679271
RR,29.35,8229.224958175439,8227.304600783847
RR,29.450000000000003,8278.738778666668,8278.502356336257
RR,29.55,8327.543332166666,8329.647787317326
RR,29.650000000000002,8382.661251118645,8382.103768333198
RR,29.75,8436.106721714286,8434.014108166533
RR,29.85,8483.274351666667,8485.261981759462
RR,29.950000000000003,8536.404871897435,8536.096593971104
RR,30.05,8588.610558349206,8587.651220518996
RR,30.150000000000002,8637.938231310345,8638.852332200982
RR,30.25,8690.008206943396,8690.476424361505
RR,30.35,8743.48283483077,8716.745520887083
