mode,time_bin_s,effective_ues,top1_share_pct,effective_ues_smooth,top1_share_pct_smooth
PF,20.85,8.862870195156528,13.814790717848624,8.838044968374364,13.474426319192142
PF,20.950000000000003,8.729681892139858,13.780749940291381,8.64300455613754,14.582161351455477
PF,21.05,8.336461581116234,16.150943396226417,8.593207176255538,14.796413502109713
PF,21.150000000000002,8.71347805551052,14.457547169811322,8.638499328746976,15.081957547169816
PF,21.25,8.865558349614172,14.6373820754717,8.728178941501413,14.24666450186857
PF,21.35,8.60550041937955,13.64506426032267,8.734787369757848,13.615240970652124
PF,21.450000000000003,8.733303340279821,12.56327657616199,8.7574645936083,13.219781698994586
PF,21.55,8.93359002116553,13.451004260499086,8.840326354124267,13.326170132136506
PF,21.650000000000002,8.854085700927449,13.964229559748432,8.83616662887282,13.858848069324338
PF,21.75,8.720824164525482,14.161310387725482,8.774105909937774,14.4713694016552
PF,21.85,8.747407864360392,15.288568257491676,8.721643122848265,15.380567514862747
PF,21.950000000000003,8.69669733965892,16.69182389937107,8.678632322764505,14.984030090023436
PF,22.05,8.591791764274202,12.971698113207546,8.708922121632533,14.78741462095084
PF,22.150000000000002,8.838277260964475,14.698721850273888,8.711516592611632,13.576735426184351
PF,22.25,8.704480752596224,13.059786315071605,8.790753289476047,13.470372126147359
PF,22.35,8.829501854867443,12.652608213096562,8.768151299700646,13.484752146613802
PF,22.450000000000003,8.77047129163827,14.741861911673231,8.842786846044065,13.158014515202188
PF,22.55,8.928387391626485,12.079573420836754,8.833326854765213,13.196834188700073
PF,22.650000000000002,8.801121881030888,12.76906723359022,8.803849639618539,13.433606741673017
PF,22.75,8.682039646198241,15.452179570592062,8.811701734420211,13.390310779591163
PF,22.85,8.951943676031506,11.949685534591195,8.773521992353544,14.495396140736998
PF,22.950000000000003,8.686582654830884,16.08432331702772,8.747219223187178,14.376116158086814
PF,23.05,8.603131338699143,15.094339622641511,8.717737179655602,14.576932664762309
PF,23.150000000000002,8.863497545436777,12.552135054617676,8.745168054737563,13.939785840203852
PF,23.25,8.76887528007677,14.172882843352347,8.80979379337512,13.473387705796386
PF,23.35,8.797008554611809,13.695145219419121,8.773833754138527,13.957944526003653
