scheduler,time_s,mean,CI95_low,CI95_high,n
PF,19.05,4.768778280542986,,,1
PF,19.15,4.999819429396894,,,1
PF,19.25,5.12152139892495,,,1
PF,19.35,5.191569708103695,,,1
PF,19.450000000000003,5.268317230273753,,,1
PF,19.55,5.239837284200277,,,1
PF,19.65,5.3551690919805965,,,1
PF,19.75,5.2328145946261,,,1
PF,19.85,5.42061821219716,,,1
PF,19.950000000000003,5.275467980295566,,,1
PF,20.05,5.187174329501915,,,1
PF,20.15,5.126639870992774,,,1
PF,20.25,5.336770736296053,,,1
PF,20.35,5.298715180740497,,,1
PF,20.450000000000003,5.252841370515789,,,1
PF,20.55,5.184618454191607,,,1
PF,20.65,5.406205755778909,,,1
PF,20.75,5.228935863593218,,,1
PF,20.85,5.182522361483514,,,1
PF,20.950000000000003,5.107601726562879,,,1
PF,21.05,5.26239099859353,,,1
PF,21.15,5.291597222222222,,,1
PF,21.25,5.451403985507246,,,1
PF,21.35,5.4253877253446445,,,1
PF,21.450000000000003,5.4342922952371175,,,1
PF,21.55,5.006152198618761,,,1
PF,21.65,5.060739887352791,,,1
PF,21.75,5.015989729225023,,,1
PF,21.85,5.195434173669468,,,1
PF,21.950000000000003,5.187317290552585,,,1
PF,22.05,5.181888237210818,,,1
PF,22.15,5.030723578576279,,,1
PF,22.25,4.923994523317813,,,1
PF,22.35,4.859557168557878,,,1
PF,22.450000000000003,5.103620377917053,,,1
PF,22.55,5.217124934669331,,,1
PF,22.65,5.385875724109776,,,1
PF,22.75,5.239374479782445,,,1
PF,22.85,5.215436613904047,,,1
PF,22.950000000000003,5.087798940203584,,,1
PF,23.05,5.093682335560662,,,1
PF,23.15,5.182638216506208,,,1
PF,23.25,5.152843370511463,,,1
PF,23.35,5.177559005753413,,,1
PF,23.450000000000003,5.023030241983524,,,1
PF,23.55,5.105875055531807,,,1
PF,23.65,5.383693533350285,,,1
PF,23.75,5.414601686085061,,,1
PF,23.85,5.471705176593328,,,1
PF,23.950000000000003,5.316349821237973,,,1
PF,24.05,5.422469845005057,,,1
PF,24.15,5.183397872718261,,,1
PF,24.25,5.047467825023507,,,1
PF,24.35,5.000070777626459,,,1
PF,24.450000000000003,5.1562852445205385,,,1
PF,24.55,5.125348425348425,,,1
PF,24.65,5.334361634361635,,,1
PF,24.75,5.41687893427024,,,1
PF,24.85,5.699165568730787,,,1
PF,24.950000000000003,5.4479871175523344,,,1
PF,25.05,5.3011496835561545,,,1
PF,25.15,5.056236786469345,,,1
PF,25.25,4.99625485331668,,,1
PF,25.35,5.1973918042210725,,,1
PF,25.450000000000003,5.26579945799458,,,1
PF,25.55,5.327569386038689,,,1
PF,25.65,5.100365478834781,,,1
PF,25.75,4.962064755168203,,,1
PF,25.85,5.0724460724460725,,,1
PF,25.950000000000003,5.108682237714496,,,1
PF,26.05,5.37305342208568,,,1
PF,26.15,5.209032258064516,,,1
PF,26.25,5.087407407407408,,,1
PF,26.35,4.821296296296296,,,1
PF,26.450000000000003,4.7899237472766885,,,1
PF,26.55,4.907232893157263,,,1
PF,26.65,4.906475317399687,,,1
PF,26.75,5.048958977530405,,,1
PF,26.85,5.049537932516656,,,1
PF,26.950000000000003,5.096310001027855,,,1
PF,27.05,5.202370607088461,,,1
PF,27.15,5.352569771569176,,,1
PF,27.25,5.4499313471916215,,,1
PF,27.35,5.360666606764089,,,1
PF,27.450000000000003,5.08635396710607,,,1
PF,27.55,5.025070097311562,,,1
PF,27.65,5.10481339379142,,,1
PF,27.75,5.130531945489814,,,1
PF,27.85,5.196699820168328,,,1
PF,27.950000000000003,4.972709677663239,,,1
