scheduler,ue,time_s,mean,CI95_low,CI95_high,n
PF,3,23.05,11.50419271963158,,,1
PF,3,23.15,11.561253339317132,,,1
PF,3,23.25,11.623587418339024,,,1
PF,3,23.35,11.529993491577272,,,1
PF,3,23.450000000000003,11.37112495120484,,,1
PF,3,23.55,11.612542826113051,,,1
PF,3,23.65,11.545042192574684,,,1
PF,3,23.75,11.46292096275207,,,1
PF,3,23.85,11.271218381940429,,,1
PF,3,23.950000000000003,11.251953834373992,,,1
PF,3,24.05,11.794112378752294,,,1
PF,3,24.15,11.562036649048922,,,1
PF,3,24.25,11.70277116825181,,,1
PF,3,24.35,11.118921056099811,,,1
PF,3,24.450000000000003,11.653371975236569,,,1
PF,3,24.55,11.08815637117524,,,1
PF,3,24.65,11.683441589101966,,,1
PF,3,24.75,11.178547852050723,,,1
PF,3,24.85,11.812795717635751,,,1
PF,3,24.950000000000003,11.519612311244796,,,1
PF,3,25.05,11.622579330002496,,,1
PF,3,25.15,11.698260947931855,,,1
PF,3,25.25,11.32005024758586,,,1
PF,3,25.35,11.549049321253648,,,1
PF,3,25.450000000000003,11.21281382625147,,,1
PF,3,25.55,11.962479260446475,,,1
PF,3,25.65,11.56129972719147,,,1
PF,3,25.75,11.505334829993254,,,1
PF,3,25.85,10.614263444452122,,,1
PF,3,25.950000000000003,11.632606702600617,,,1
PF,3,26.05,11.414807730084664,,,1
PF,3,26.15,12.19557719618584,,,1
PF,3,26.25,11.108811794143506,,,1
PF,3,26.35,11.687166091837426,,,1
PF,3,26.450000000000003,11.698344432112467,,,1
PF,3,26.55,11.821563531072806,,,1
PF,3,26.65,11.597506927299222,,,1
PF,3,26.75,11.486708858676517,,,1
PF,3,26.85,11.75556790771564,,,1
PF,3,26.950000000000003,11.417175783023268,,,1
PF,3,27.05,11.394452175394,,,1
PF,3,27.15,11.141944975960058,,,1
PF,3,27.25,11.48436870845762,,,1
PF,3,27.35,11.761271124456131,,,1
PF,3,27.450000000000003,11.97697918030651,,,1
PF,3,27.55,11.59157462990798,,,1
PF,3,27.65,10.963183306899372,,,1
PF,3,27.75,11.10773879437358,,,1
PF,3,27.85,11.61524346687223,,,1
PF,3,27.950000000000003,12.025028991557411,,,1
PF,3,28.05,11.802178172877396,,,1
PF,3,28.15,11.53350838384083,,,1
PF,3,28.25,11.356880133623456,,,1
PF,3,28.35,11.556086936603847,,,1
