figure,panel,scheduler,ue,time_s,rbg_share_pct
fig06,(c) MR,MR,4,5.3500000000000005,15.56480748495826
fig06,(c) MR,MR,4,5.45,15.33239708782748
fig06,(c) MR,MR,4,5.550000000000001,15.375214827408708
fig06,(c) MR,MR,4,5.65,15.335083051427874
fig06,(c) MR,MR,4,5.75,15.464000455424127
fig06,(c) MR,MR,4,5.8500000000000005,15.347050510000768
fig06,(c) MR,MR,4,5.95,15.455106814283488
fig06,(c) MR,MR,4,6.050000000000001,15.711244144028097
fig06,(c) MR,MR,4,6.15,15.661033634126332
fig06,(c) MR,MR,4,6.25,15.81899568687196
fig06,(c) MR,MR,4,6.3500000000000005,18.28649264165357
fig06,(c) MR,MR,4,6.45,23.047240466242187
fig06,(c) MR,MR,4,6.550000000000001,24.72847781225452
fig06,(c) MR,MR,4,6.65,23.687525839698772
fig06,(c) MR,MR,4,6.75,20.79037864404098
fig06,(c) MR,MR,4,6.8500000000000005,20.73309748427673
fig06,(c) MR,MR,4,6.95,21.29051865966929
fig06,(c) MR,MR,4,7.050000000000001,21.47602301380572
fig06,(c) MR,MR,4,7.15,21.47602301380572
fig06,(c) MR,MR,4,7.25,20.93235970004838
fig06,(c) MR,MR,4,7.35,20.73309748427673
fig06,(c) MR,MR,4,7.45,20.70387270987148
fig06,(c) MR,MR,4,7.550000000000001,20.73355161893362
fig06,(c) MR,MR,4,7.65,20.74730948056884
fig06,(c) MR,MR,4,7.75,20.77653425497409
fig06,(c) MR,MR,4,7.85,20.74685534591195
fig06,(c) MR,MR,4,7.95,20.690200300793
fig06,(c) MR,MR,4,8.05,20.70395816242822
fig06,(c) MR,MR,4,8.15,20.73363707149036
fig06,(c) MR,MR,4,8.25,20.79029211660931
fig06,(c) MR,MR,4,8.35,20.77653425497409
fig06,(c) MR,MR,4,8.450000000000001,20.70387270987148
fig06,(c) MR,MR,4,8.55,20.69011484823626
fig06,(c) MR,MR,4,8.65,20.74739600800051
fig06,(c) MR,MR,4,8.75,20.77662078240576
fig06,(c) MR,MR,4,8.85,20.79037864404098
fig06,(c) MR,MR,4,8.950000000000001,20.690200300793
fig06,(c) MR,MR,4,9.05,20.70395816242822
fig06,(c) MR,MR,4,9.15,20.73363707149036
fig06,(c) MR,MR,4,9.25,20.79029211660931
fig06,(c) MR,MR,4,9.35,20.77653425497409
fig06,(c) MR,MR,4,9.45,20.70387270987148
fig06,(c) MR,MR,4,9.55,20.69011484823626
fig06,(c) MR,MR,4,9.65,20.74739600800051
fig06,(c) MR,MR,4,9.75,20.77662078240576
fig06,(c) MR,MR,4,9.85,20.79037864404098
fig06,(c) MR,MR,4,9.95,20.690200300793
fig06,(c) MR,MR,4,10.05,20.70395816242822
fig06,(c) MR,MR,4,10.15,20.73363707149036
fig06,(c) MR,MR,4,10.25,20.79029211660931
fig06,(c) MR,MR,4,10.35,20.77653425497409
fig06,(c) MR,MR,4,10.45,20.70387270987148
fig06,(c) MR,MR,4,10.55,20.69011484823626
fig06,(c) MR,MR,4,10.65,20.74739600800051
fig06,(c) MR,MR,4,10.75,20.77662078240576
fig06,(c) MR,MR,4,10.85,20.79037864404098
fig06,(c) MR,MR,4,10.95,20.690200300793
fig06,(c) MR,MR,4,11.05,20.70395816242822
fig06,(c) MR,MR,4,11.15,20.73363707149036
fig06,(c) MR,MR,4,11.25,20.79029211660931
fig06,(c) MR,MR,4,11.35,20.77653425497409
fig06,(c) MR,MR,4,11.45,20.70387270987148
fig06,(c) MR,MR,4,11.55,20.69011484823626
fig06,(c) MR,MR,4,11.65,20.74739600800051
fig06,(c) MR,MR,4,11.75,20.77662078240576
fig06,(c) MR,MR,4,11.85,20.79037864404098
fig06,(c) MR,MR,4,11.95,20.690200300793
fig06,(c) MR,MR,4,12.05,20.70395816242822
fig06,(c) MR,MR,4,12.15,20.73363707149036
fig06,(c) MR,MR,4,12.25,20.79029211660931
fig06,(c) MR,MR,4,12.35,22.30758771409359
fig06,(c) MR,MR,4,12.45,23.84827044025157
fig06,(c) MR,MR,4,12.55,25.418632075471702
fig06,(c) MR,MR,4,12.65,25.471698113207548
fig06,(c) MR,MR,4,12.75,25.471698113207548
fig06,(c) MR,MR,4,12.85,25.471698113207548
fig06,(c) MR,MR,4,12.95,25.471698113207548
fig06,(c) MR,MR,4,13.05,25.471698113207548
fig06,(c) MR,MR,4,13.15,25.471698113207548
fig06,(c) MR,MR,4,13.25,25.471698113207548
fig06,(c) MR,MR,4,13.35,25.471698113207548
fig06,(c) MR,MR,4,13.45,25.471698113207548
fig06,(c) MR,MR,4,13.55,25.471698113207548
fig06,(c) MR,MR,4,13.65,25.471698113207548
fig06,(c) MR,MR,4,13.75,25.471698113207548
fig06,(c) MR,MR,4,13.85,25.471698113207548
fig06,(c) MR,MR,4,13.95,25.471698113207548
fig06,(c) MR,MR,4,14.05,25.471698113207548
fig06,(c) MR,MR,4,14.15,25.471698113207548
fig06,(c) MR,MR,4,14.25,25.471698113207548
fig06,(c) MR,MR,4,14.35,25.471698113207548
fig06,(c) MR,MR,4,14.45,25.471698113207548
fig06,(c) MR,MR,4,14.55,25.471698113207548
fig06,(c) MR,MR,4,14.65,25.471698113207548
fig06,(c) MR,MR,4,14.75,25.471698113207548
fig06,(c) MR,MR,4,14.85,25.471698113207548
fig06,(c) MR,MR,4,14.95,25.471698113207548
fig06,(c) MR,MR,4,15.05,25.471698113207548
fig06,(c) MR,MR,4,15.15,25.471698113207548
fig06,(c) MR,MR,4,15.25,25.471698113207548
fig06,(c) MR,MR,4,15.35,25.471698113207548
fig06,(c) MR,MR,4,15.45,25.471698113207548
fig06,(c) MR,MR,4,15.55,25.471698113207548
fig06,(c) MR,MR,4,15.65,25.471698113207548
fig06,(c) MR,MR,4,15.75,25.471698113207548
fig06,(c) MR,MR,4,15.85,25.471698113207548
fig06,(c) MR,MR,4,15.95,25.471698113207548
fig06,(c) MR,MR,4,16.05,25.471698113207548
fig06,(c) MR,MR,4,16.150000000000002,25.471698113207548
fig06,(c) MR,MR,4,16.25,25.471698113207548
fig06,(c) MR,MR,4,16.35,25.471698113207548
fig06,(c) MR,MR,4,16.45,25.471698113207548
fig06,(c) MR,MR,4,16.55,25.471698113207548
fig06,(c) MR,MR,4,16.650000000000002,25.471698113207548
fig06,(c) MR,MR,4,16.75,25.471698113207548
fig06,(c) MR,MR,4,16.85,25.471698113207548
fig06,(c) MR,MR,4,16.95,25.471698113207548
fig06,(c) MR,MR,4,17.05,25.471698113207548
fig06,(c) MR,MR,4,17.150000000000002,25.471698113207548
fig06,(c) MR,MR,4,17.25,25.471698113207548
fig06,(c) MR,MR,4,17.35,25.471698113207548
fig06,(c) MR,MR,4,17.45,25.471698113207548
fig06,(c) MR,MR,4,17.55,25.471698113207548
fig06,(c) MR,MR,4,17.650000000000002,25.471698113207548
fig06,(c) MR,MR,4,17.75,25.471698113207548
fig06,(c) MR,MR,4,17.85,25.471698113207548
fig06,(c) MR,MR,4,17.95,25.471698113207548
fig06,(c) MR,MR,4,18.05,25.471698113207548
fig06,(c) MR,MR,4,18.15,25.471698113207548
fig06,(c) MR,MR,4,18.25,25.471698113207548
fig06,(c) MR,MR,4,18.35,25.471698113207548
fig06,(c) MR,MR,4,18.45,25.471698113207548
fig06,(c) MR,MR,4,18.55,25.471698113207548
fig06,(c) MR,MR,4,18.65,25.471698113207548
fig06,(c) MR,MR,4,18.75,25.471698113207548
fig06,(c) MR,MR,4,18.85,25.471698113207548
fig06,(c) MR,MR,4,18.95,25.471698113207548
fig06,(c) MR,MR,4,19.05,25.471698113207548
fig06,(c) MR,MR,4,19.15,25.471698113207548
fig06,(c) MR,MR,4,19.25,25.471698113207548
fig06,(c) MR,MR,4,19.35,25.471698113207548
fig06,(c) MR,MR,4,19.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,19.55,25.471698113207548
fig06,(c) MR,MR,4,19.65,25.471698113207548
fig06,(c) MR,MR,4,19.75,25.471698113207548
fig06,(c) MR,MR,4,19.85,25.471698113207548
fig06,(c) MR,MR,4,19.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,20.05,25.471698113207548
fig06,(c) MR,MR,4,20.15,25.471698113207548
fig06,(c) MR,MR,4,20.25,25.471698113207548
fig06,(c) MR,MR,4,20.35,25.471698113207548
fig06,(c) MR,MR,4,20.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,20.55,25.471698113207548
fig06,(c) MR,MR,4,20.65,25.471698113207548
fig06,(c) MR,MR,4,20.75,25.471698113207548
fig06,(c) MR,MR,4,20.85,25.471698113207548
fig06,(c) MR,MR,4,20.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,21.05,25.471698113207548
fig06,(c) MR,MR,4,21.15,25.471698113207548
fig06,(c) MR,MR,4,21.25,25.471698113207548
fig06,(c) MR,MR,4,21.35,25.471698113207548
fig06,(c) MR,MR,4,21.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,21.55,25.471698113207548
fig06,(c) MR,MR,4,21.65,25.471698113207548
fig06,(c) MR,MR,4,21.75,25.471698113207548
fig06,(c) MR,MR,4,21.85,25.471698113207548
fig06,(c) MR,MR,4,21.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,22.05,25.471698113207548
fig06,(c) MR,MR,4,22.15,25.471698113207548
fig06,(c) MR,MR,4,22.25,25.471698113207548
fig06,(c) MR,MR,4,22.35,25.471698113207548
fig06,(c) MR,MR,4,22.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,22.55,25.471698113207548
fig06,(c) MR,MR,4,22.65,25.471698113207548
fig06,(c) MR,MR,4,22.75,25.471698113207548
fig06,(c) MR,MR,4,22.85,25.471698113207548
fig06,(c) MR,MR,4,22.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,23.05,25.471698113207548
fig06,(c) MR,MR,4,23.15,25.471698113207548
fig06,(c) MR,MR,4,23.25,25.471698113207548
fig06,(c) MR,MR,4,23.35,25.471698113207548
fig06,(c) MR,MR,4,23.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,23.55,25.471698113207548
fig06,(c) MR,MR,4,23.65,25.471698113207548
fig06,(c) MR,MR,4,23.75,25.471698113207548
fig06,(c) MR,MR,4,23.85,25.471698113207548
fig06,(c) MR,MR,4,23.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,24.05,25.471698113207548
fig06,(c) MR,MR,4,24.15,25.471698113207548
fig06,(c) MR,MR,4,24.25,25.426774483378257
fig06,(c) MR,MR,4,24.35,25.426774483378257
fig06,(c) MR,MR,4,24.450000000000003,25.426774483378257
fig06,(c) MR,MR,4,24.55,25.471698113207548
fig06,(c) MR,MR,4,24.65,25.471698113207548
fig06,(c) MR,MR,4,24.75,25.471698113207548
fig06,(c) MR,MR,4,24.85,25.471698113207548
fig06,(c) MR,MR,4,24.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,25.05,25.471698113207548
fig06,(c) MR,MR,4,25.15,25.471698113207548
fig06,(c) MR,MR,4,25.25,25.471698113207548
fig06,(c) MR,MR,4,25.35,25.471698113207548
fig06,(c) MR,MR,4,25.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,25.55,25.471698113207548
fig06,(c) MR,MR,4,25.65,25.471698113207548
fig06,(c) MR,MR,4,25.75,25.471698113207548
fig06,(c) MR,MR,4,25.85,25.471698113207548
fig06,(c) MR,MR,4,25.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,26.05,25.471698113207548
fig06,(c) MR,MR,4,26.15,25.471698113207548
fig06,(c) MR,MR,4,26.25,25.471698113207548
fig06,(c) MR,MR,4,26.35,25.471698113207548
fig06,(c) MR,MR,4,26.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,26.55,25.471698113207548
fig06,(c) MR,MR,4,26.65,25.471698113207548
fig06,(c) MR,MR,4,26.75,25.471698113207548
fig06,(c) MR,MR,4,26.85,25.471698113207548
fig06,(c) MR,MR,4,26.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,27.05,25.471698113207548
fig06,(c) MR,MR,4,27.15,25.471698113207548
fig06,(c) MR,MR,4,27.25,25.471698113207548
fig06,(c) MR,MR,4,27.35,25.471698113207548
fig06,(c) MR,MR,4,27.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,27.55,25.471698113207548
fig06,(c) MR,MR,4,27.65,25.471698113207548
fig06,(c) MR,MR,4,27.75,25.471698113207548
fig06,(c) MR,MR,4,27.85,25.471698113207548
fig06,(c) MR,MR,4,27.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,28.05,25.471698113207548
fig06,(c) MR,MR,4,28.15,25.471698113207548
fig06,(c) MR,MR,4,28.25,25.471698113207548
fig06,(c) MR,MR,4,28.35,25.471698113207548
fig06,(c) MR,MR,4,28.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,28.55,25.471698113207548
fig06,(c) MR,MR,4,28.65,25.471698113207548
fig06,(c) MR,MR,4,28.75,25.471698113207548
fig06,(c) MR,MR,4,28.85,25.471698113207548
fig06,(c) MR,MR,4,28.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,29.05,25.471698113207548
fig06,(c) MR,MR,4,29.15,25.471698113207548
fig06,(c) MR,MR,4,29.25,25.471698113207548
fig06,(c) MR,MR,4,29.35,25.471698113207548
fig06,(c) MR,MR,4,29.450000000000003,25.471698113207548
fig06,(c) MR,MR,4,29.55,25.471698113207548
fig06,(c) MR,MR,4,29.65,25.471698113207548
fig06,(c) MR,MR,4,29.75,25.471698113207548
fig06,(c) MR,MR,4,29.85,25.471698113207548
fig06,(c) MR,MR,4,29.950000000000003,25.471698113207548
fig06,(c) MR,MR,4,30.05,25.471698113207548
fig06,(c) MR,MR,4,30.15,25.471698113207548
fig06,(c) MR,MR,4,30.25,25.471698113207548
fig06,(c) MR,MR,4,30.35,25.471698113207548
fig06,(c) MR,MR,5,0.45,19.968196355543743
fig06,(c) MR,MR,5,0.55,19.9407307050861
fig06,(c) MR,MR,5,0.65,19.40298055222939
fig06,(c) MR,MR,5,0.75,19.323140849748174
fig06,(c) MR,MR,5,0.8500000000000001,19.567451694853464
fig06,(c) MR,MR,5,0.95,21.533839340443112
fig06,(c) MR,MR,5,1.05,21.34275270447068
fig06,(c) MR,MR,5,1.15,21.852566655517105
fig06,(c) MR,MR,5,1.25,19.95454329522959
fig06,(c) MR,MR,5,1.35,19.14429243222302
fig06,(c) MR,MR,5,1.4500000000000002,17.69674829816339
fig06,(c) MR,MR,5,1.55,18.701813336247294
fig06,(c) MR,MR,5,1.65,18.7851950964293
fig06,(c) MR,MR,5,1.75,18.61230207762433
fig06,(c) MR,MR,5,1.85,18.20247513477852
fig06,(c) MR,MR,5,1.95,21.46019152498225
fig06,(c) MR,MR,5,2.0500000000000003,23.50484966411673
fig06,(c) MR,MR,5,2.15,22.92311901163136
fig06,(c) MR,MR,5,2.25,20.108149468928364
fig06,(c) MR,MR,5,2.35,18.98068210547522
fig06,(c) MR,MR,5,2.45,19.59610548033256
fig06,(c) MR,MR,5,2.5500000000000003,20.10622686271097
fig06,(c) MR,MR,5,2.6500000000000004,19.973346698384265
fig06,(c) MR,MR,5,2.75,19.22193828188151
fig06,(c) MR,MR,5,2.85,18.86740943344717
fig06,(c) MR,MR,5,2.95,19.12469931337856
fig06,(c) MR,MR,5,3.0500000000000003,19.365101440573135
fig06,(c) MR,MR,5,3.1500000000000004,20.124969370252387
fig06,(c) MR,MR,5,3.25,20.44989994282447
fig06,(c) MR,MR,5,3.35,25.24467565338481
fig06,(c) MR,MR,5,3.45,28.495128493182825
fig06,(c) MR,MR,5,3.5500000000000003,30.854027019534183
fig06,(c) MR,MR,5,3.65,29.47602476131797
fig06,(c) MR,MR,5,3.75,25.923919957132146
fig06,(c) MR,MR,5,3.85,26.46415540302797
fig06,(c) MR,MR,5,3.95,25.935707092061147
fig06,(c) MR,MR,5,4.05,29.957926653517408
fig06,(c) MR,MR,5,4.15,31.65691337608904
fig06,(c) MR,MR,5,4.25,32.9274381897881
fig06,(c) MR,MR,5,4.3500000000000005,33.07802577082375
fig06,(c) MR,MR,5,4.45,32.68743461050703
fig06,(c) MR,MR,5,4.55,32.18736472930507
fig06,(c) MR,MR,5,4.65,32.15019527197915
fig06,(c) MR,MR,5,4.75,30.954706940984817
fig06,(c) MR,MR,5,4.8500000000000005,31.716940555604666
fig06,(c) MR,MR,5,4.95,31.372221428724306
fig06,(c) MR,MR,5,5.050000000000001,32.16032346531494
fig06,(c) MR,MR,5,5.15,31.998298309873803
fig06,(c) MR,MR,5,5.25,31.314428710980167
fig06,(c) MR,MR,5,5.3500000000000005,32.47351727681169
fig06,(c) MR,MR,5,5.45,33.097075188995206
fig06,(c) MR,MR,5,5.550000000000001,34.32411231218845
fig06,(c) MR,MR,5,5.65,32.95034771200876
fig06,(c) MR,MR,5,5.75,32.15770792957756
fig06,(c) MR,MR,5,5.8500000000000005,30.458035389424754
fig06,(c) MR,MR,5,5.95,30.7475232600447
fig06,(c) MR,MR,5,6.050000000000001,28.206895865960675
fig06,(c) MR,MR,5,6.15,30.75395132622368
fig06,(c) MR,MR,5,6.25,29.889705250434872
fig06,(c) MR,MR,5,6.3500000000000005,23.259657693397983
fig06,(c) MR,MR,5,6.45,11.728995162166823
fig06,(c) MR,MR,5,6.550000000000001,1.5894676530499716
fig06,(c) MR,MR,5,6.65,0.3360041354355107
fig06,(c) MR,MR,5,6.75,0.0
fig06,(c) MR,MR,5,6.8500000000000005,0.0
fig06,(c) MR,MR,5,6.95,0.2228331042525696
fig06,(c) MR,MR,5,7.050000000000001,0.2409753393759368
fig06,(c) MR,MR,5,7.15,0.2409753393759368
fig06,(c) MR,MR,5,7.25,0.0181422351233648
fig06,(c) MR,MR,5,7.35,0.0
fig06,(c) MR,MR,5,7.45,0.0
fig06,(c) MR,MR,5,7.550000000000001,0.0
fig06,(c) MR,MR,5,7.65,0.0
fig06,(c) MR,MR,5,7.75,0.0
fig06,(c) MR,MR,5,7.85,0.0
fig06,(c) MR,MR,5,7.95,0.0
fig06,(c) MR,MR,5,8.05,0.0
fig06,(c) MR,MR,5,8.15,0.0
fig06,(c) MR,MR,5,8.25,0.0
fig06,(c) MR,MR,5,8.35,0.0
fig06,(c) MR,MR,5,8.450000000000001,0.0
fig06,(c) MR,MR,5,8.55,0.0
fig06,(c) MR,MR,5,8.65,0.0
fig06,(c) MR,MR,5,8.75,0.0
fig06,(c) MR,MR,5,8.85,0.0
fig06,(c) MR,MR,5,8.950000000000001,0.0
fig06,(c) MR,MR,5,9.05,0.0
fig06,(c) MR,MR,5,9.15,0.0
fig06,(c) MR,MR,5,9.25,0.0
fig06,(c) MR,MR,5,9.35,0.0
fig06,(c) MR,MR,5,9.45,0.0
fig06,(c) MR,MR,5,9.55,0.0
fig06,(c) MR,MR,5,9.65,0.0
fig06,(c) MR,MR,5,9.75,0.0
fig06,(c) MR,MR,5,9.85,0.0
fig06,(c) MR,MR,5,9.95,0.0
fig06,(c) MR,MR,5,10.05,0.0
fig06,(c) MR,MR,5,10.15,0.0
fig06,(c) MR,MR,5,10.25,0.0
fig06,(c) MR,MR,5,10.35,0.0
fig06,(c) MR,MR,5,10.45,0.0
fig06,(c) MR,MR,5,10.55,0.0
fig06,(c) MR,MR,5,10.65,0.0
fig06,(c) MR,MR,5,10.75,0.0
fig06,(c) MR,MR,5,10.85,0.0
fig06,(c) MR,MR,5,10.95,0.0
fig06,(c) MR,MR,5,11.05,0.0
fig06,(c) MR,MR,5,11.15,0.0
fig06,(c) MR,MR,5,11.25,0.0
fig06,(c) MR,MR,5,11.35,0.0
fig06,(c) MR,MR,5,11.45,0.0
fig06,(c) MR,MR,5,11.55,0.0
fig06,(c) MR,MR,5,11.65,0.0
fig06,(c) MR,MR,5,11.75,0.0
fig06,(c) MR,MR,5,11.85,0.0
fig06,(c) MR,MR,5,11.95,0.0
fig06,(c) MR,MR,5,12.05,0.0
fig06,(c) MR,MR,5,12.15,0.0
fig06,(c) MR,MR,5,12.25,0.0
fig06,(c) MR,MR,5,12.35,0.0
fig06,(c) MR,MR,5,12.45,0.0
fig06,(c) MR,MR,5,12.55,0.0
fig06,(c) MR,MR,5,12.65,0.0
fig06,(c) MR,MR,5,12.75,0.0
fig06,(c) MR,MR,5,12.85,0.0
fig06,(c) MR,MR,5,12.95,0.0
fig06,(c) MR,MR,5,13.05,0.0
fig06,(c) MR,MR,5,13.15,0.0
fig06,(c) MR,MR,5,13.25,0.0
fig06,(c) MR,MR,5,13.35,0.0
fig06,(c) MR,MR,5,13.45,0.0
fig06,(c) MR,MR,5,13.55,0.0
fig06,(c) MR,MR,5,13.65,0.0
fig06,(c) MR,MR,5,13.75,0.0
fig06,(c) MR,MR,5,13.85,0.0
fig06,(c) MR,MR,5,13.95,0.0
fig06,(c) MR,MR,5,14.05,0.0
fig06,(c) MR,MR,5,14.15,0.0
fig06,(c) MR,MR,5,14.25,0.0
fig06,(c) MR,MR,5,14.35,0.0
fig06,(c) MR,MR,5,14.45,0.0
fig06,(c) MR,MR,5,14.55,0.0
fig06,(c) MR,MR,5,14.65,0.0
fig06,(c) MR,MR,5,14.75,0.0
fig06,(c) MR,MR,5,14.85,0.0
fig06,(c) MR,MR,5,14.95,0.0
fig06,(c) MR,MR,5,15.05,0.0
fig06,(c) MR,MR,5,15.15,0.0
fig06,(c) MR,MR,5,15.25,0.0
fig06,(c) MR,MR,5,15.35,0.0
fig06,(c) MR,MR,5,15.45,0.0
fig06,(c) MR,MR,5,15.55,0.0
fig06,(c) MR,MR,5,15.65,0.0
fig06,(c) MR,MR,5,15.75,0.0
fig06,(c) MR,MR,5,15.85,0.0
fig06,(c) MR,MR,5,15.95,0.0
fig06,(c) MR,MR,5,16.05,0.0
fig06,(c) MR,MR,5,16.150000000000002,0.0
fig06,(c) MR,MR,5,16.25,0.0
fig06,(c) MR,MR,5,16.35,0.0
fig06,(c) MR,MR,5,16.45,0.0
fig06,(c) MR,MR,5,16.55,0.0
fig06,(c) MR,MR,5,16.650000000000002,0.0
fig06,(c) MR,MR,5,16.75,0.0
fig06,(c) MR,MR,5,16.85,0.0
fig06,(c) MR,MR,5,16.95,0.0
fig06,(c) MR,MR,5,17.05,0.0
fig06,(c) MR,MR,5,17.150000000000002,0.0
fig06,(c) MR,MR,5,17.25,0.0
fig06,(c) MR,MR,5,17.35,0.0
fig06,(c) MR,MR,5,17.45,0.0
fig06,(c) MR,MR,5,17.55,0.0
fig06,(c) MR,MR,5,17.650000000000002,0.0
fig06,(c) MR,MR,5,17.75,0.0
fig06,(c) MR,MR,5,17.85,0.0
fig06,(c) MR,MR,5,17.95,0.0
fig06,(c) MR,MR,5,18.05,0.0
fig06,(c) MR,MR,5,18.15,0.0
fig06,(c) MR,MR,5,18.25,0.0
fig06,(c) MR,MR,5,18.35,0.0
fig06,(c) MR,MR,5,18.45,0.0
fig06,(c) MR,MR,5,18.55,0.0
fig06,(c) MR,MR,5,18.65,0.0
fig06,(c) MR,MR,5,18.75,0.0
fig06,(c) MR,MR,5,18.85,0.0
fig06,(c) MR,MR,5,18.95,0.0
fig06,(c) MR,MR,5,19.05,0.0
fig06,(c) MR,MR,5,19.15,0.0
fig06,(c) MR,MR,5,19.25,0.0
fig06,(c) MR,MR,5,19.35,0.0
fig06,(c) MR,MR,5,19.450000000000003,0.0
fig06,(c) MR,MR,5,19.55,0.0
fig06,(c) MR,MR,5,19.65,0.0
fig06,(c) MR,MR,5,19.75,0.0
fig06,(c) MR,MR,5,19.85,0.0
fig06,(c) MR,MR,5,19.950000000000003,0.0
fig06,(c) MR,MR,5,20.05,0.0
fig06,(c) MR,MR,5,20.15,0.0
fig06,(c) MR,MR,5,20.25,0.0
fig06,(c) MR,MR,5,20.35,0.0
fig06,(c) MR,MR,5,20.450000000000003,0.0
fig06,(c) MR,MR,5,20.55,0.0
fig06,(c) MR,MR,5,20.65,0.0
fig06,(c) MR,MR,5,20.75,0.0
fig06,(c) MR,MR,5,20.85,0.0
fig06,(c) MR,MR,5,20.950000000000003,0.0
fig06,(c) MR,MR,5,21.05,0.0
fig06,(c) MR,MR,5,21.15,0.0
fig06,(c) MR,MR,5,21.25,0.0
fig06,(c) MR,MR,5,21.35,0.0
fig06,(c) MR,MR,5,21.450000000000003,0.0
fig06,(c) MR,MR,5,21.55,0.0
fig06,(c) MR,MR,5,21.65,0.0
fig06,(c) MR,MR,5,21.75,0.0
fig06,(c) MR,MR,5,21.85,0.0
fig06,(c) MR,MR,5,21.950000000000003,0.0
fig06,(c) MR,MR,5,22.05,0.0
fig06,(c) MR,MR,5,22.15,0.0
fig06,(c) MR,MR,5,22.25,0.0
fig06,(c) MR,MR,5,22.35,0.0
fig06,(c) MR,MR,5,22.450000000000003,0.0
fig06,(c) MR,MR,5,22.55,0.0
fig06,(c) MR,MR,5,22.65,0.0
fig06,(c) MR,MR,5,22.75,0.0
fig06,(c) MR,MR,5,22.85,0.0
fig06,(c) MR,MR,5,22.950000000000003,0.0
fig06,(c) MR,MR,5,23.05,0.0
fig06,(c) MR,MR,5,23.15,0.0
fig06,(c) MR,MR,5,23.25,0.0
fig06,(c) MR,MR,5,23.35,0.0
fig06,(c) MR,MR,5,23.450000000000003,0.0
fig06,(c) MR,MR,5,23.55,0.0
fig06,(c) MR,MR,5,23.65,0.0
fig06,(c) MR,MR,5,23.75,0.0
fig06,(c) MR,MR,5,23.85,0.0
fig06,(c) MR,MR,5,23.950000000000003,0.0
fig06,(c) MR,MR,5,24.05,0.0
fig06,(c) MR,MR,5,24.15,0.0
fig06,(c) MR,MR,5,24.25,0.0214852142661799
fig06,(c) MR,MR,5,24.35,0.0214852142661799
fig06,(c) MR,MR,5,24.450000000000003,0.0214852142661799
fig06,(c) MR,MR,5,24.55,0.0
fig06,(c) MR,MR,5,24.65,0.0
fig06,(c) MR,MR,5,24.75,0.0
fig06,(c) MR,MR,5,24.85,0.0
fig06,(c) MR,MR,5,24.950000000000003,0.0
fig06,(c) MR,MR,5,25.05,0.0
fig06,(c) MR,MR,5,25.15,0.0
fig06,(c) MR,MR,5,25.25,0.0
fig06,(c) MR,MR,5,25.35,0.0
fig06,(c) MR,MR,5,25.450000000000003,0.0
fig06,(c) MR,MR,5,25.55,0.0
fig06,(c) MR,MR,5,25.65,0.0
fig06,(c) MR,MR,5,25.75,0.0
fig06,(c) MR,MR,5,25.85,0.0
fig06,(c) MR,MR,5,25.950000000000003,0.0
fig06,(c) MR,MR,5,26.05,0.0
fig06,(c) MR,MR,5,26.15,0.0
fig06,(c) MR,MR,5,26.25,0.0
fig06,(c) MR,MR,5,26.35,0.0
fig06,(c) MR,MR,5,26.450000000000003,0.0
fig06,(c) MR,MR,5,26.55,0.0
fig06,(c) MR,MR,5,26.65,0.0
fig06,(c) MR,MR,5,26.75,0.0
fig06,(c) MR,MR,5,26.85,0.0
fig06,(c) MR,MR,5,26.950000000000003,0.0
fig06,(c) MR,MR,5,27.05,0.0
fig06,(c) MR,MR,5,27.15,0.0
fig06,(c) MR,MR,5,27.25,0.0
fig06,(c) MR,MR,5,27.35,0.0
fig06,(c) MR,MR,5,27.450000000000003,0.0
fig06,(c) MR,MR,5,27.55,0.0
fig06,(c) MR,MR,5,27.65,0.0
fig06,(c) MR,MR,5,27.75,0.0
fig06,(c) MR,MR,5,27.85,0.0
fig06,(c) MR,MR,5,27.950000000000003,0.0
fig06,(c) MR,MR,5,28.05,0.0
fig06,(c) MR,MR,5,28.15,0.0
fig06,(c) MR,MR,5,28.25,0.0
fig06,(c) MR,MR,5,28.35,0.0
fig06,(c) MR,MR,5,28.450000000000003,0.0
fig06,(c) MR,MR,5,28.55,0.0
fig06,(c) MR,MR,5,28.65,0.0
fig06,(c) MR,MR,5,28.75,0.0
fig06,(c) MR,MR,5,28.85,0.0
