scheduler,time_s,mean,CI95_low,CI95_high,n
MR,1.95,5.772978640419846,,,1
MR,2.0500000000000003,5.7029204339750805,,,1
MR,2.15,5.7226552839072085,,,1
MR,2.25,5.895585176958687,,,1
MR,2.35,5.923581449299642,,,1
MR,2.45,5.901691306149476,,,1
MR,2.5500000000000003,5.883949405936949,,,1
MR,2.6500000000000004,5.91368522817498,,,1
MR,2.75,5.940065749619982,,,1
MR,2.85,5.945907865698465,,,1
MR,2.95,5.944813922774114,,,1
MR,3.0500000000000003,5.928083353140323,,,1
MR,3.1500000000000004,5.885919765689725,,,1
MR,3.25,5.866701628833618,,,1
MR,3.35,5.488064013731315,,,1
MR,3.45,5.232783264697996,,,1
MR,3.5500000000000003,5.063184206727953,,,1
MR,3.65,5.215403330862417,,,1
MR,3.75,5.502131210802847,,,1
MR,3.85,5.412817051463217,,,1
MR,3.95,5.473113484841715,,,1
MR,4.05,5.143841755861005,,,1
MR,4.15,4.954054945599595,,,1
MR,4.25,4.842758827808473,,,1
MR,4.3500000000000005,4.835309143930026,,,1
MR,4.45,4.891703765150063,,,1
MR,4.55,4.894741703593225,,,1
MR,4.65,4.841343244827652,,,1
MR,4.75,4.995790593850503,,,1
MR,4.8500000000000005,4.914301663538732,,,1
MR,4.95,5.005804981179146,,,1
MR,5.050000000000001,4.913718961927333,,,1
MR,5.15,4.930992668577875,,,1
MR,5.25,5.015457302900049,,,1
MR,5.3500000000000005,4.885205271999872,,,1
MR,5.45,4.850058076095643,,,1
MR,5.550000000000001,4.690863925288114,,,1
MR,5.65,4.87278253018729,,,1
MR,5.75,4.950729358908181,,,1
MR,5.8500000000000005,5.169011853740844,,,1
MR,5.95,5.116017184839986,,,1
MR,6.050000000000001,5.347081030443015,,,1
MR,6.15,5.049438423970743,,,1
MR,6.25,5.129101948020096,,,1
MR,6.3500000000000005,4.714070866132007,,,1
MR,6.45,4.429899085829015,,,1
MR,6.550000000000001,3.9578989906559854,,,1
MR,6.65,3.686104242889505,,,1
MR,6.75,3.671834133926005,,,1
MR,6.8500000000000005,3.6641663254833055,,,1
MR,6.95,3.804022440192584,,,1
MR,7.050000000000001,4.172953099901362,,,1
MR,7.15,4.572724351274421,,,1
MR,7.25,4.831980975159905,,,1
MR,7.35,4.861166136562606,,,1
MR,7.45,4.866420405258103,,,1
MR,7.550000000000001,4.8607022826472,,,1
MR,7.65,4.860043769868903,,,1
MR,7.75,4.854789501173407,,,1
MR,7.85,4.860507623784311,,,1
MR,7.95,4.867455042291828,,,1
MR,8.05,4.866311133633342,,,1
MR,8.15,4.860593011022439,,,1
MR,8.25,4.853645592514922,,,1
MR,8.35,4.854789501173407,,,1
MR,8.450000000000001,4.866420405258103,,,1
MR,8.55,4.867560066455855,,,1
MR,8.65,4.859934279179972,,,1
MR,8.75,4.854680010484476,,,1
MR,8.85,4.853540349286723,,,1
MR,8.950000000000001,4.867455042291828,,,1
MR,9.05,4.866311133633342,,,1
MR,9.15,4.860593011022439,,,1
MR,9.25,4.853645592514922,,,1
MR,9.35,4.854789501173407,,,1
MR,9.45,4.866420405258103,,,1
MR,9.55,4.867560066455855,,,1
MR,9.65,4.859934279179972,,,1
