bandwidth_mhz,scheduler,metric,mean,CI95_low,CI95_high,CI95,n
50,PF,pending_demand_without_allocation_pct,35.425461204933825,34.05957381777634,36.79134859209131,1.365887387157488,100
50,PF,per_flow_throughput_p5_mbps,0.3313459569999999,0.30980125578167134,0.3528906582183285,0.0215447012183286,100
50,MR,served_ues_per_slot,3.1159376672370884,2.974002530972002,3.257872803502175,0.1419351362650867,100
50,MR,pending_demand_without_allocation_pct,64.01275512924795,62.31407252836576,65.71143773013014,1.6986826008821876,100
50,MR,per_flow_throughput_p5_mbps,6.661598e-05,-2.882747501727309e-06,0.0001361147075017273,6.949872750172731e-05,100
50,IA-FMR,served_ues_per_slot,8.976547845501333,8.96992955848257,8.983166132520097,0.0066182870187631,100
50,IA-FMR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
50,IA-FMR,per_flow_throughput_p5_mbps,1.4078929825000004,1.235730628686355,1.5800553363136458,0.1721623538136454,100
60,RR,served_ues_per_slot,8.98966260213905,8.982384629571076,8.996940574707025,0.0072779725679753,100
60,RR,pending_demand_without_allocation_pct,0.0,0.0,0.0,0.0,100
60,RR,per_flow_throughput_p5_mbps,0.7874052575,0.7014994882438038,0.8733110267561962,0.0859057692561962,100
60,PF,served_ues_per_slot,5.755520508028175,5.6357516520057125,5.875289364050637,0.1197688560224623,100
60,PF,pending_demand_without_allocation_pct,36.04829493297353,34.7171347175111,37.379455148435966,1.331160215462432,100
60,PF,per_flow_throughput_p5_mbps,0.33350192,0.312346807042522,0.354657032957478,0.021155112957478,100
60,MR,served_ues_per_slot,3.179291192320109,3.077903209252424,3.2806791753877937,0.1013879830676849,100
60,MR,pending_demand_without_allocation_pct,63.33857673056429,62.116451981607945,64.56070147952063,1.2221247489563456,100
