bandwidth_mhz,seed,identical_pct,same_ue_set_pct,divergence_norm,ues_target_positive,ues_applied_positive,jain_target,jain_applied,n_decisions
10,474555,0.0,0.0,0.11542723962220451,9.0,7.999560889929742,0.9882936509924809,0.8733371305937724,47824
10,47889,0.0,0.0,0.11545795528361588,9.0,7.999250885317352,0.9476644703411482,0.873300694338252,29368
10,4798,0.0,0.0,0.23077804597369547,9.0,6.9998541484352215,0.962963490969185,0.7664242199693214,47994
10,480938,0.0,0.0,0.2307780463410569,9.0,6.9998541423570595,0.9629634909911888,0.7664242193154904,47992
10,481243,0.0,0.0,0.23077809491729756,9.0,6.999853338641078,0.9629634939007706,0.7664241328593495,47729
10,484973,0.0,0.0,0.23077805148733352,9.0,6.999854057209574,0.9629634912994365,0.7664242101561317,47964
10,488199,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,495564,0.0,0.0,0.11546436974119713,9.0,7.999185366214915,0.9629577047594959,0.8732969947088021,27006
10,500483,0.0,0.0,0.11541352327746127,9.0,7.999677883479717,0.9629559290212241,0.8733474863014811,46567
10,501834,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,502367,0.0,0.0,0.11541272173906063,9.0,7.99968681490761,0.9629624732250422,0.8733485268140451,47895
10,503664,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,506424,0.0,0.0,0.1154311062090901,9.0,7.999520663568347,0.9629619859275211,0.8733336329296296,47983
10,516977,0.0,0.0,0.23077804597369547,9.0,6.9998541484352215,0.962963490969185,0.7664242199693214,47994
10,521288,0.0,0.0,0.11541266434688394,9.0,7.999687454420436,0.9629561380183886,0.8733486013173762,47993
10,525219,0.0,0.0,0.11541266493133473,9.0,7.999687447907984,0.9629561378761785,0.8733486005586748,47992
10,559035,0.0,0.0,0.11556335780402172,9.0,7.998174273858921,0.9629490831735866,0.8731893971398602,12050
10,562601,0.0,0.0,0.11541036584973319,9.0,7.999707088459285,0.9629556307742034,0.8733502734731746,47796
10,577111,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,581757,0.0,0.0,0.23077806714683013,9.0,6.999853798116084,0.9629634922373969,0.7664241822853121,47879
10,594585,0.0,0.0,0.11548459538861462,9.0,7.999000199960008,0.9629573309414571,0.8732763264660247,25005
10,601866,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,602931,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,612515,0.0,0.0,0.11542709395297544,9.0,7.999562390597649,0.9629615333039748,0.8733372942326295,47988
10,620914,0.0,0.0,0.2307780456063647,9.0,6.999854154512876,0.9629634909471829,0.7664242206230979,47996
10,633996,0.0,0.0,0.11543545528284319,9.0,7.999459248355214,0.9629580442731817,0.8733252617043142,33287
10,634332,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,642876,0.0,0.0,0.11551193170080187,9.0,7.998688401723815,0.9629586780041514,0.8732419909746975,16011
10,647143,0.0,0.0,0.1154319730079418,9.0,7.9995121271257315,0.9588041673336506,0.8733318133017252,43044
10,65535,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,658466,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,665135,0.0,0.0,0.11541331557748069,9.0,7.99968019785093,0.9629559795593097,0.873347755926042,46904
10,671634,0.0,0.0,0.11551449226133627,9.0,7.998701231232792,0.9658176318901508,0.8732438261164744,19249
10,674312,0.0,0.0,0.23077804505542587,9.0,6.999854163628409,0.9629634909141832,0.7664242216036604,47999
10,675296,0.0,0.0,0.11549482036588055,9.0,7.998772001637331,0.9628575054240539,0.8732387008970934,12215
